交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,19.38,20.1,19.27,19.54,31574266,621327181.0,0.0,0.0,1.59,,,36.4146,1.984,1.7847,12.4444,46588207014.24,756806007.0,45829088.0,1.92,0.0,,,,1773331200000
2026-03-16,19.63,19.79,18.5,18.87,50471255,958284976.0,-3.43,-0.67,2.54,,,35.166,1.916,1.7235,12.0177,44990760816.72,785526406.0,45829088.0,1.92,0.0,,,,1773590400000
2026-03-17,19.01,19.27,18.77,18.79,27136900,515213947.0,-0.42,-0.08,1.37,,,35.0169,1.907,1.7162,11.9667,44800020972.24,780475845.0,45829088.0,1.92,0.0,,,,1773676800000
2026-03-18,18.8,19.2,18.62,19.12,25429609,482523634.0,1.76,0.33,1.28,,,35.6319,1.941,1.7463,12.1769,45586822830.72,753523726.0,45829088.0,1.92,0.0,,,,1773763200000
2026-03-19,19.04,19.13,18.09,18.17,38682750,711086296.0,-4.97,-0.95,1.95,,,33.8615,1.845,1.6596,11.5719,43321787177.52,745470450.0,45829088.0,1.92,0.0,,,,1773849600000
2026-03-20,18.21,18.34,17.85,17.87,27338246,495127006.0,-1.65,-0.3,1.38,,,33.3024,1.814,1.6322,11.3808,42606512760.72,734470588.0,45829088.0,1.92,0.0,,,,1773936000000
2026-03-23,17.4,17.64,16.9,17.0,44259151,763341492.0,-4.87,-0.87,2.23,,,31.6811,1.726,1.5527,10.8267,40532216952.0,714403392.0,45829088.0,1.92,0.0,,,,1774195200000
2026-03-24,17.2,17.31,16.74,17.25,27003605,459433238.0,1.47,0.25,1.36,,,32.147,1.751,1.5755,10.986,41128278966.0,730146463.0,45829088.0,1.92,0.0,,,,1774281600000
2026-03-25,17.51,17.77,17.24,17.43,22303169,389907460.0,1.04,0.18,1.12,,,32.4824,1.769,1.592,11.1006,41557443616.08,723485511.0,45829088.0,1.92,0.0,,,,1774368000000
2026-03-26,17.37,17.63,17.11,17.19,18968515,328615792.0,-1.38,-0.24,0.95,,,32.0351,1.745,1.57,10.9477,40985224082.64,737410609.0,45829088.0,1.92,0.0,,,,1774454400000
2026-03-27,17.0,17.68,17.0,17.63,23306402,407248110.0,2.56,0.44,1.17,,,32.8551,1.79,1.6102,11.228,42034293227.28,731090234.0,45829088.0,1.92,0.0,,,,1774540800000
2026-03-30,17.6,17.94,17.5,17.66,21725500,383766044.0,0.17,0.03,1.09,,,32.911,1.793,1.613,11.2471,42105820668.96,731356132.0,45829088.0,1.92,0.0,,,,1774800000000
2026-03-31,17.66,17.78,17.4,17.41,16226702,284748309.0,-1.42,-0.25,0.82,,,32.4451,1.767,1.5901,11.0879,41509758654.96,729200653.0,45829088.0,1.92,0.0,,,,1774886400000
2026-04-01,17.75,17.84,17.48,17.59,20710302,364981471.0,1.03,0.18,1.04,,,32.7806,1.786,1.6066,11.2025,41938923305.04,722460022.0,45829088.0,1.92,0.0,,,,1774972800000
2026-04-02,17.55,17.55,16.94,17.07,32877366,562276783.0,-2.96,-0.52,1.65,,,31.8115,1.733,1.5591,10.8713,40699114315.92,739851983.0,45829088.0,1.92,0.0,,,,1775059200000
2026-04-03,17.12,17.32,17.02,17.11,14169899,243160683.0,0.23,0.04,0.71,,,31.8861,1.737,1.5627,10.8968,40794484238.16,728070021.0,,,,,,,1775145600000
2026-04-07,17.09,17.48,17.09,17.44,14539100,252573230.0,1.93,0.33,0.73,,,32.501,1.77,1.5929,11.107,41581286096.64,729562994.0,,,,,,,1775491200000
2026-04-08,17.7,18.03,17.57,17.98,26749118,478496931.0,3.1,0.54,1.35,,,33.5074,1.825,1.6422,11.4509,42868780046.88,726036897.0,45829088.0,1.92,0.0,,,,1775577600000
2026-04-09,17.85,17.86,17.61,17.62,14582530,258050456.0,-2.0,-0.36,0.73,,,32.8365,1.789,1.6093,11.2216,42010450746.72,721197000.0,46668295.0,1.95,839207.0,,,,1775664000000
2026-04-10,17.65,17.99,17.58,17.72,15423973,274499396.0,0.57,0.1,0.78,,,33.0229,1.799,1.6185,11.2853,42248875552.32,734936836.0,46668295.0,1.95,0.0,,,,1775750400000
2026-04-13,17.59,17.68,17.33,17.51,19027219,332717356.0,-1.19,-0.21,0.96,,,32.6315,1.778,1.5993,11.1515,41748183460.56,744186298.0,46668295.0,1.95,0.0,,,,1776009600000
2026-04-14,17.66,17.85,17.33,17.77,17295502,303981157.0,1.48,0.26,0.87,,,33.116,1.804,1.623,11.3171,42368087955.12,742763901.0,46668295.0,1.95,0.0,,,,1776096000000
2026-04-15,17.88,17.95,17.48,17.63,18148075,320333287.0,-0.79,-0.14,0.91,,,32.8551,1.79,1.6102,11.228,42034293227.28,745321498.0,46668295.0,1.95,0.0,,,,1776182400000
2026-04-16,17.66,17.99,17.63,17.9,24668137,440166390.0,1.53,0.27,1.24,,,33.3583,1.817,1.6349,11.3999,42678040202.4,750223421.0,46668295.0,1.95,0.0,,,,1776268800000
2026-04-17,17.89,17.96,17.62,17.69,19208451,341094527.0,-1.17,-0.21,0.97,,,32.9669,1.796,1.6157,11.2662,42177348110.64,747735971.0,46668295.0,1.95,0.0,,,,1776355200000
2026-04-20,17.68,17.93,17.55,17.67,20622170,364438941.0,-0.11,-0.02,1.04,,,32.9297,1.794,1.6139,11.2534,42129663149.52,761622828.0,46668295.0,1.95,0.0,,,,1776614400000
2026-04-21,17.65,17.87,17.22,17.71,21151781,371951680.0,0.23,0.04,1.06,,,33.0042,1.798,1.6175,11.2789,42225033071.76,743072170.0,46668295.0,1.95,0.0,,,,1776700800000
2026-04-22,17.92,18.15,17.81,17.86,26012057,467026409.0,0.85,0.15,1.31,,,33.2838,1.813,1.6312,11.3745,42582670280.16,755779215.0,46668295.0,1.95,0.0,,,,1776787200000
2026-04-23,17.82,17.9,17.47,17.53,24111069,424306949.0,-1.85,-0.33,1.21,,,32.6688,1.78,1.6011,11.1643,41795868421.68,770544988.0,46668295.0,1.95,0.0,,,,1776873600000
2026-04-24,17.49,17.69,17.41,17.59,18062430,317164930.0,0.34,0.06,0.91,,,32.7806,1.786,1.6066,11.2025,41938923305.04,,,,,,,,1776960000000
