交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2018-10-17,2.1396,2.1683,2.1205,2.1587,15985925,35937618.0,1.8,0.0382,0.34,,,24.9006,0.8055,0.1294,4.5145,10432711941.72,923569077.9,,,,,,,1539705600000
2018-10-18,2.1492,2.1492,2.0919,2.1014,19208853,42647916.0,-2.65,-0.0573,0.41,,,24.2395,0.7841,0.1259,4.3947,10155737288.4,913420641.2,,,,,,,1539792000000
2018-10-19,2.0823,2.1587,2.0441,2.1396,21549840,47468992.0,1.82,0.0382,0.46,,,24.6802,0.7983,0.1282,4.4746,10340387057.28,907975956.68,,,,,,,1539878400000
2018-10-22,2.1492,2.2734,2.1492,2.2352,34924924,81203844.0,4.47,0.0956,0.75,,,25.782,0.834,0.134,4.6743,10802011479.48,906798708.88,,,,,,,1540137600000
2018-10-23,2.2447,2.2447,2.1874,2.2065,23436622,54354944.0,-1.28,-0.0287,0.5,,,25.4515,0.8233,0.1322,4.6144,10663524152.82,902104674.42,,,,,,,1540224000000
2018-10-24,2.2065,2.2638,2.1969,2.2256,18134741,42363728.0,0.87,0.0191,0.38,,,25.6718,0.8304,0.1334,4.6543,10755849037.26,903598789.06,,,,,,,1540310400000
2018-10-25,2.1683,2.2352,2.1492,2.2352,19017775,43589752.0,0.43,0.0096,0.41,,,25.782,0.834,0.134,4.6743,10802011479.48,901100881.88,,,,,,,1540396800000
2018-10-26,2.2447,2.2734,2.2256,2.2447,17397540,40911388.0,0.43,0.0095,0.37,,,25.8922,0.8375,0.1345,4.6943,10848173921.7,899842204.7,,,,,,,1540483200000
2018-10-29,2.2543,2.2734,2.2352,2.2543,21659005,51186549.0,0.43,0.0096,0.47,,,26.0024,0.8411,0.1351,4.7143,10894336363.92,896288181.52,,,,,,,1540742400000
2018-10-30,2.2256,2.302,2.2161,2.2925,27307620,64694858.0,1.69,0.0382,0.59,,,26.4431,0.8554,0.1374,4.7942,11078986132.8,899899740.8,,,,,,,1540828800000
