交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,7.31,7.38,7.29,7.3,28363349,207895535.0,-0.41,-0.03,0.44,,,14.2336,0.87,3.4462,3.1357,46676081280.1,1525704121.0,149834034.0,2.34,0.0,,,,1773331200000
2026-03-16,7.3,7.33,7.27,7.3,21187815,154557769.0,0.0,0.0,0.33,,,14.2336,0.87,3.4462,3.1357,46676081280.1,1524013789.0,149834034.0,2.34,0.0,,,,1773590400000
2026-03-17,7.32,7.43,7.31,7.33,44276924,326306827.0,0.41,0.03,0.69,,,14.2921,0.873,3.4604,3.1486,46867913231.22,1519202567.0,149834034.0,2.34,0.0,,,,1773676800000
2026-03-18,7.32,7.34,7.27,7.3,24611285,179519773.0,-0.41,-0.03,0.38,,,14.2336,0.87,3.4462,3.1357,46676093668.2,1516297397.0,149834034.0,2.34,0.0,,,,1773763200000
2026-03-19,7.27,7.31,7.23,7.26,25710164,186827159.0,-0.55,-0.04,0.4,,,14.1556,0.865,3.4273,3.1185,46420334250.84,1512970242.0,149834034.0,2.34,0.0,,,,1773849600000
2026-03-20,7.25,7.29,7.17,7.17,29193292,210989348.0,-1.24,-0.09,0.46,,,13.9801,0.854,3.3848,3.0799,45844875561.78,1508684093.0,149834034.0,2.34,0.0,,,,1773936000000
2026-03-23,7.09,7.09,6.75,6.79,53994228,373446054.0,-5.3,-0.38,0.84,,,13.2392,0.809,3.2054,2.9166,43415161096.86,1525130111.0,149834034.0,2.34,0.0,,,,1774195200000
2026-03-24,6.85,6.9,6.76,6.88,26119610,178596227.0,1.33,0.09,0.41,,,13.4146,0.82,3.2479,2.9553,43990619785.92,1517162327.0,149834034.0,2.34,0.0,,,,1774281600000
2026-03-25,6.89,6.96,6.86,6.91,33868655,234041177.0,0.44,0.03,0.53,,,13.4731,0.823,3.2621,2.9682,44182439348.94,1521752365.0,149834034.0,2.34,0.0,,,,1774368000000
2026-03-26,6.89,6.93,6.81,6.82,25712869,176509316.0,-1.3,-0.09,0.4,,,13.2977,0.813,3.2196,2.9295,43606980659.88,1516548401.0,149834034.0,2.34,0.0,,,,1774454400000
2026-03-27,6.78,6.89,6.77,6.88,20756042,142150558.0,0.88,0.06,0.32,,,13.4146,0.82,3.2479,2.9553,43990619785.92,1511400792.0,149834034.0,2.34,0.0,,,,1774540800000
2026-03-30,6.81,6.9,6.78,6.88,23439597,160452012.0,0.0,0.0,0.37,,,13.4146,0.82,3.2479,2.9553,43990619785.92,1514095525.0,149834034.0,2.34,0.0,,,,1774800000000
2026-03-31,6.87,7.02,6.86,6.93,29936784,208212545.0,0.73,0.05,0.47,,,13.5121,0.788,3.2715,2.9768,44310320526.78,1502737287.0,149834034.0,2.34,0.0,,,,1774886400000
2026-04-01,7.01,7.04,6.97,7.01,22815806,159702544.0,1.15,0.08,0.36,,,13.6681,0.797,3.3093,3.0111,44821839378.46,1497294284.0,149834034.0,2.34,0.0,,,,1774972800000
2026-04-02,6.99,7.0,6.91,6.95,17823985,123880120.0,-0.86,-0.06,0.28,,,13.5511,0.828,3.281,2.9854,44438200239.7,1495600381.0,149834034.0,2.34,0.0,,,,1775059200000
2026-04-03,6.93,6.95,6.71,6.72,37797128,256681636.0,-3.31,-0.23,0.59,,,13.1027,0.793,3.1724,2.8866,42967583541.12,1509933508.0,,,,,,,1775145600000
