交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,49.35,50.28,49.05,49.33,81983337,4071284135.0,-0.74,-0.37,1.13,,,22.735,4.507,1.15,15.0259,359417618344.8,6546410585.0,527966919.0,7.24,0.0,,,,1773331200000
2026-03-16,49.01,49.27,47.51,49.26,96527204,4675886931.0,-0.14,-0.07,1.33,,,22.7028,4.5,1.1484,15.0045,358907599425.6,6660733476.0,527966919.0,7.24,0.0,,,,1773590400000
2026-03-17,50.18,51.76,49.76,49.83,185009493,9421830948.0,1.16,0.57,2.55,,,22.9655,4.553,1.1617,15.1782,363060610624.8,6540128570.0,527966919.0,7.24,0.0,,,,1773676800000
2026-03-18,49.66,49.89,48.9,49.34,86120488,4245300751.0,-0.98,-0.49,1.18,,,22.7396,4.508,1.1502,15.0289,359490478190.4,6544407672.0,527966919.0,7.24,0.0,,,,1773763200000
2026-03-19,48.38,48.8,47.85,48.04,91805865,4422841913.0,-2.63,-1.3,1.26,,,22.1405,4.389,1.1199,14.6329,350018698262.4,6567446293.0,527966919.0,7.24,0.0,,,,1773849600000
2026-03-20,48.39,49.7,48.22,48.22,100484471,4918969446.0,0.37,0.18,1.38,,,22.2234,4.405,1.1241,14.6878,351330175483.2,6480782653.0,527966919.0,7.24,0.0,,,,1773936000000
2026-03-23,47.53,47.75,45.95,46.3,101744612,4757499916.0,-3.98,-1.92,1.4,,,21.3386,4.23,1.0794,14.1029,337341085128.0,6427259017.0,527966919.0,7.24,0.0,,,,1774195200000
2026-03-24,46.8,46.94,44.57,46.34,110560688,5039460248.0,0.09,0.04,1.52,,,21.357,4.234,1.0803,14.1151,337632524510.4,6542315050.0,527966919.0,7.24,0.0,,,,1774281600000
2026-03-25,47.38,50.97,47.0,50.97,260886146,13043880636.0,9.99,4.63,3.59,,,23.4909,4.657,1.1882,15.5254,371366633023.2,7762285702.0,527966919.0,7.24,0.0,,,,1774368000000
2026-03-26,51.71,51.71,49.96,50.19,220019409,11164299112.0,-1.53,-0.78,3.03,,,23.1314,4.585,1.1701,15.2878,365683565066.4,7554200006.0,527966919.0,7.24,0.0,,,,1774454400000
2026-03-27,48.18,51.29,48.18,50.61,174981118,8737181237.0,0.84,0.42,2.41,,,23.3249,4.624,1.1799,15.4157,368743678581.6,7136699092.0,527966919.0,7.24,0.0,,,,1774540800000
2026-03-30,49.8,50.0,48.1,48.76,159640570,7806460835.0,-3.66,-1.85,2.2,,,22.4723,4.455,1.1367,14.8522,355264607145.6,6918062420.0,527966919.0,7.24,0.0,,,,1774800000000
2026-03-31,48.4,50.62,48.0,49.26,167150472,8302284089.0,1.03,0.5,2.3,,,22.7028,4.471,1.1484,15.0045,358907611789.86,6844403657.0,527966919.0,7.24,0.0,,,,1774886400000
2026-04-01,50.48,51.11,49.8,50.4,110977737,5578244766.0,2.31,1.14,1.53,,,23.2282,4.574,1.175,15.3518,367213634474.4,6878549016.0,527966919.0,7.24,0.0,,,,1774972800000
2026-04-02,50.1,50.9,49.57,49.89,85965881,4306449474.0,-1.01,-0.51,1.18,,,22.9931,4.558,1.1631,15.1964,363497782220.79,6772192057.0,527966919.0,7.24,0.0,,,,1775059200000
2026-04-03,50.3,50.38,48.64,48.8,74514475,3668426746.0,-2.18,-1.09,1.03,,,22.4908,4.458,1.1377,14.8644,355556058776.8,6685096695.0,,,,,,,1775145600000
2026-04-07,49.0,49.95,48.11,48.39,79987772,3915337448.0,-0.84,-0.41,1.1,,,22.3018,4.421,1.1281,14.7395,352568805004.29,6705400246.0,,,,,,,1775491200000
2026-04-08,49.56,52.57,49.56,52.27,201928715,10341801422.0,8.02,3.88,2.78,,,24.09,4.775,1.2186,15.9214,380838426070.97,6797810799.0,527966919.0,7.24,0.0,,,,1775577600000
