交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,7.1,7.2,6.93,6.95,352344650,2485256045.0,-2.8,-0.2,3.16,,,50.3981,2.52,0.5784,-97.1935,93195826994.5,2418854603.0,493236493.0,3.67,0.0,,,,1773331200000
2026-03-16,6.84,6.86,6.46,6.65,486939126,3230490312.0,-4.32,-0.3,4.37,,,48.2226,2.411,0.5535,-92.9981,89172985541.5,2460252609.0,493236493.0,3.67,0.0,,,,1773590400000
2026-03-17,6.68,6.78,6.58,6.59,266608573,1783733830.0,-0.9,-0.06,2.39,,,47.7875,2.389,0.5485,-92.159,88368417250.9,2419604532.0,493236493.0,3.67,0.0,,,,1773676800000
2026-03-18,6.56,6.62,6.41,6.5,287039962,1862168469.0,-1.37,-0.09,2.58,,,47.1349,2.357,0.541,-90.9004,87161564815.0,2419069884.0,493236493.0,3.67,0.0,,,,1773763200000
2026-03-19,6.25,6.34,6.03,6.08,429192723,2645550901.0,-6.46,-0.42,3.85,,,44.0892,2.205,0.506,-85.0268,81529586780.8,2387400433.0,493236493.0,3.67,0.0,,,,1773849600000
2026-03-20,6.17,6.19,5.94,5.96,315289661,1915458838.0,-1.97,-0.12,2.83,,,43.2191,2.161,0.496,-83.3486,79920450199.6,2375329518.0,493236493.0,3.67,0.0,,,,1773936000000
2026-03-23,5.81,5.89,5.54,5.59,455900140,2604271902.0,-6.21,-0.37,4.09,,,40.536,2.027,0.4652,-78.1743,74958945740.9,2355933456.0,493236493.0,3.67,0.0,,,,1774195200000
2026-03-24,5.77,5.81,5.59,5.81,410396491,2348590606.0,3.94,0.22,3.68,,,42.1313,2.107,0.4836,-81.2509,77909029473.1,2315707549.0,493236493.0,3.67,0.0,,,,1774281600000
2026-03-25,5.95,6.03,5.88,5.91,394339299,2347297282.0,1.72,0.1,3.54,,,42.8565,2.143,0.4919,-82.6494,79249976624.1,2331713215.0,493236493.0,3.67,0.0,,,,1774368000000
2026-03-26,5.9,5.95,5.74,5.78,253466451,1480576533.0,-2.2,-0.13,2.27,,,41.9138,2.096,0.4811,-80.8314,77506745327.8,2336223797.0,493236493.0,3.67,0.0,,,,1774454400000
2026-03-27,5.69,5.9,5.67,5.86,227654227,1324770364.0,1.38,0.08,2.04,,,42.4939,2.125,0.4877,-81.9502,78579503048.6,2325659830.0,493236493.0,3.67,0.0,,,,1774540800000
2026-03-30,5.82,5.92,5.78,5.92,228743942,1342260754.0,1.02,0.06,2.05,,,42.929,2.147,0.4927,-82.7893,79384071339.2,2324037758.0,493236493.0,3.67,0.0,,,,1774800000000
2026-03-31,5.94,6.03,5.81,5.81,255858174,1511666379.0,-1.86,-0.11,2.3,,,42.1313,2.107,0.4836,-81.2509,77909029473.1,2341179929.0,493236493.0,3.67,0.0,,,,1774886400000
2026-04-01,6.01,6.07,5.89,5.98,257598373,1538160651.0,2.93,0.17,2.31,,,43.3641,2.168,0.4977,-83.6283,80188639629.8,2325106978.0,493236493.0,3.67,0.0,,,,1774972800000
2026-04-02,5.97,5.97,5.78,5.83,192307289,1128622422.0,-2.51,-0.15,1.73,,,42.2764,2.114,0.4852,-81.5306,78177218903.3,2310324175.0,493236493.0,3.67,0.0,,,,1775059200000
2026-04-03,5.85,5.87,5.73,5.75,120413801,694484327.0,-1.37,-0.08,1.08,,,41.6962,2.085,0.4786,-80.4119,77104461182.5,2284477313.0,,,,,,,1775145600000
2026-04-07,5.76,5.85,5.72,5.82,143333819,831175919.0,1.22,0.07,1.29,,,42.2038,2.11,0.4844,-81.3908,78043124188.2,2282881663.0,,,,,,,1775491200000
2026-04-08,6.03,6.2,6.01,6.19,371874215,2273509760.0,6.36,0.37,3.34,,,44.8869,2.244,0.5152,-86.5651,83004628646.9,2290073611.0,493236493.0,3.67,0.0,,,,1775577600000
2026-04-09,6.09,6.16,6.05,6.1,239124481,1457317154.0,-1.45,-0.09,2.15,,,44.2343,2.212,0.5077,-85.3065,81797776211.0,2307824160.0,456306261.0,3.4,-36930232.0,,,,1775664000000
2026-04-10,6.16,6.2,6.08,6.09,214274836,1312556375.0,-0.16,-0.01,1.92,,,44.1618,2.208,0.5069,-85.1667,81663681495.9,2359299003.0,456306261.0,3.4,0.0,,,,1775750400000
2026-04-13,6.06,6.25,6.05,6.23,259044777,1597118980.0,2.3,0.14,2.32,,,45.177,2.259,0.5185,-87.1245,83541007507.3,2340893460.0,456306261.0,3.4,0.0,,,,1776009600000
2026-04-14,6.4,6.45,6.26,6.34,283310003,1797974273.0,1.77,0.11,2.54,,,45.9746,2.299,0.5277,-88.6628,85016049373.4,2325726997.0,456306261.0,3.4,0.0,,,,1776096000000
2026-04-15,6.48,6.54,6.22,6.27,321599309,2049989859.0,-1.1,-0.07,2.89,,,45.467,2.273,0.5218,-87.6839,84077386367.7,2373033291.0,456306261.0,3.4,0.0,,,,1776182400000
2026-04-16,6.25,6.33,6.22,6.32,208931300,1311475871.0,0.8,0.05,1.87,,,45.8296,2.292,0.526,-88.3831,84747859943.2,2399066612.0,456306261.0,3.4,0.0,,,,1776268800000
2026-04-17,6.31,6.52,6.31,6.43,300368635,1931076777.0,1.74,0.11,2.7,,,46.6273,2.331,0.5352,-89.9214,86222901809.3,2418823186.0,456306261.0,3.4,0.0,,,,1776355200000
2026-04-20,6.45,6.64,6.45,6.52,326197027,2127307207.0,1.4,0.09,2.93,,,36.2027,2.364,0.5059,-385.2533,87429754245.2,2436792836.0,456306261.0,3.4,0.0,,,,1776614400000
2026-04-21,6.47,6.49,6.32,6.45,217002821,1388122098.0,-1.07,-0.07,1.95,,,35.814,2.339,0.5005,-381.1172,86491091239.5,2407795414.0,456306261.0,3.4,0.0,,,,1776700800000
2026-04-22,6.4,6.54,6.37,6.53,220975579,1434765214.0,1.24,0.08,1.98,,,36.2582,2.368,0.5067,-385.8442,87563848960.3,2406588892.0,456306261.0,3.4,0.0,,,,1776787200000
2026-04-23,6.6,6.67,6.27,6.3,303031930,1938495524.0,-3.52,-0.23,2.72,,,34.9811,2.284,0.4888,-372.254,84479670513.0,2426764375.0,456306261.0,3.4,0.0,,,,1776873600000
2026-04-24,6.23,6.34,6.15,6.29,213706082,1330524494.0,-0.16,-0.01,1.92,,,34.9256,2.281,0.488,-371.6631,84345575797.9,,,,,,,,1776960000000
