交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,55.12,55.86,53.25,53.88,42533105,2310547876.0,-3.3,-1.84,1.6,,,226.4163,3.609,3.0999,-32.5105,143622217543.44,2303476554.0,37739157.0,1.41,0.0,,,,1773331200000
2026-03-16,54.21,55.99,54.0,55.23,37011105,2032087971.0,2.51,1.35,1.39,,,232.0893,3.7,3.1776,-33.3251,147220769764.74,2325627250.0,37739157.0,1.41,0.0,,,,1773590400000
2026-03-17,55.46,55.72,53.8,53.8,25856451,1410902941.0,-2.59,-1.43,0.97,,,226.0801,3.604,3.0953,-32.4622,143408970004.4,2285294805.0,37739157.0,1.41,0.0,,,,1773676800000
2026-03-18,53.86,54.55,53.28,54.14,24479184,1317690942.0,0.63,0.34,0.92,,,227.5089,3.627,3.1148,-32.6674,144315272045.32,2181460930.0,37739157.0,1.41,0.0,,,,1773763200000
2026-03-19,52.58,52.85,50.8,51.12,44757454,2309620579.0,-5.58,-3.02,1.68,,,214.8181,3.425,2.9411,-30.8451,136265177446.56,2188581791.0,37739157.0,1.41,0.0,,,,1773849600000
2026-03-20,51.65,51.65,49.43,49.44,40376308,2023003092.0,-3.29,-1.68,1.51,,,207.7584,3.312,2.8444,-29.8315,131786979126.72,2189253649.0,37739157.0,1.41,0.0,,,,1773936000000
2026-03-23,48.45,48.97,46.32,46.78,41888195,1993982174.0,-5.38,-2.66,1.57,,,196.5804,3.134,2.6914,-28.2264,124696498453.64,2197174229.0,37739157.0,1.41,0.0,,,,1774195200000
2026-03-24,47.5,48.11,46.85,47.95,36409903,1729218839.0,2.5,1.17,1.37,,,201.497,3.212,2.7587,-28.9324,127815243712.1,2237734162.0,37739157.0,1.41,0.0,,,,1774281600000
2026-03-25,48.28,50.46,48.12,49.58,34689947,1718461077.0,3.4,1.63,1.3,,,208.3467,3.321,2.8525,-29.9159,132160162320.04,2278469001.0,37739157.0,1.41,0.0,,,,1774368000000
2026-03-26,49.6,49.99,47.66,48.0,35655442,1731020469.0,-3.19,-1.58,1.34,,,201.7071,3.216,2.7616,-28.9626,127948523424.0,2218823076.0,37739157.0,1.41,0.0,,,,1774454400000
2026-03-27,47.48,48.35,46.8,48.03,29458957,1402574615.0,0.06,0.03,1.11,,,201.8332,3.218,2.7633,-28.9807,128028491251.14,2186536071.0,37739157.0,1.41,0.0,,,,1774540800000
2026-03-30,47.2,49.13,47.11,48.62,30241965,1465673229.0,1.23,0.59,1.13,,,204.3125,3.257,2.7973,-29.3367,129601191851.56,2153971798.0,37739157.0,1.41,0.0,,,,1774800000000
2026-03-31,49.11,49.7,47.97,48.06,28402388,1385427776.0,-1.15,-0.56,1.07,,,201.9593,3.22,2.765,-28.9988,128108459078.28,2154480835.0,37739157.0,1.41,0.0,,,,1774886400000
2026-04-01,48.92,49.29,48.22,49.04,29089338,1419642371.0,2.04,0.98,1.09,,,206.0775,3.285,2.8214,-29.5901,130720741431.52,2138677526.0,37739157.0,1.41,0.0,,,,1774972800000
2026-04-02,49.53,52.46,49.53,49.8,54097662,2754462343.0,1.55,0.76,2.03,,,209.2712,3.303,2.8651,-30.0487,132746593052.4,2112199706.0,37739157.0,1.41,0.0,,,,1775059200000
2026-04-03,50.28,50.5,48.22,48.99,27969211,1373565024.0,-1.63,-0.81,1.05,,,205.8674,3.249,2.8185,-29.5599,130587461719.62,2113527533.0,,,,,,,1775145600000
2026-04-07,49.58,49.58,45.8,46.52,50713507,2363043478.0,-5.04,-2.47,1.9,,,195.4878,3.085,2.6764,-28.0696,124003443951.76,2186073196.0,,,,,,,1775491200000
2026-04-08,47.72,50.64,47.6,50.39,60247282,2983972509.0,8.32,3.87,2.26,,,211.7505,3.342,2.8991,-30.4047,134319293652.82,2047149182.0,37739157.0,1.41,0.0,,,,1775577600000
2026-04-09,49.61,50.11,48.9,49.54,31706939,1567576881.0,-1.69,-0.85,1.19,,,208.1786,3.286,2.8502,-29.8918,132053538550.52,2106601657.0,43151709.0,1.61,5412552.0,,,,1775664000000
2026-04-10,50.03,52.08,50.02,51.46,46802139,2407353176.0,3.88,1.92,1.76,,,216.2469,3.413,2.9607,-31.0503,137171479487.48,2115705394.0,43151709.0,1.61,0.0,,,,1775750400000
2026-04-13,50.33,51.71,50.21,51.42,26668576,1365487450.0,-0.08,-0.04,1.0,,,216.0788,3.41,2.9584,-31.0262,137064855717.96,2160191430.0,43151709.0,1.61,0.0,,,,1776009600000
2026-04-14,51.7,52.42,50.96,51.32,27228288,1407909445.0,-0.19,-0.1,1.02,,,215.6586,3.404,2.9526,-30.9658,136798296294.16,2163756164.0,43151709.0,1.61,0.0,,,,1776096000000
2026-04-15,51.51,52.36,51.11,51.15,29624635,1533669042.0,-0.33,-0.17,1.11,,,214.9442,3.392,2.9428,-30.8632,136345145273.7,2177319869.0,43151709.0,1.61,0.0,,,,1776182400000
