交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,18.32,18.4,17.63,17.69,34909594,626459999.0,-1.89,-0.34,1.18,,,21.9717,1.836,1.6787,7.4765,84409462480.0,456431873.0,18655284.0,0.63,0.0,,,,1773331200000
2026-03-16,17.99,18.49,17.76,17.82,39803501,719360427.0,0.73,0.13,1.34,,,22.1331,1.85,1.691,7.5315,85029769440.0,463973528.0,18655284.0,0.63,0.0,,,,1773590400000
2026-03-17,17.57,17.92,17.33,17.77,38243416,672302931.0,-0.28,-0.05,1.29,,,22.071,1.844,1.6863,7.5103,84791189840.0,487834719.0,18655284.0,0.63,0.0,,,,1773676800000
2026-03-18,17.46,17.46,16.83,17.1,33602386,572213738.0,-3.77,-0.67,1.14,,,21.2389,1.775,1.6227,7.2272,81594223200.0,481532966.0,18655284.0,0.63,0.0,,,,1773763200000
2026-03-19,17.63,17.8,17.11,17.39,44668352,779187370.0,1.7,0.29,1.51,,,21.5991,1.805,1.6502,7.3497,82977984880.0,478523385.0,18655284.0,0.63,0.0,,,,1773849600000
2026-03-20,16.8,16.99,16.6,16.81,33418475,560285656.0,-3.34,-0.58,1.13,,,20.8787,1.745,1.5952,7.1046,80210461520.0,453585731.0,18655284.0,0.63,0.0,,,,1773936000000
2026-03-23,16.88,16.88,16.2,16.33,33974425,561667540.0,-2.86,-0.48,1.15,,,20.2825,1.695,1.5496,6.9017,77920097360.0,449532227.0,18655284.0,0.63,0.0,,,,1774195200000
2026-03-24,16.09,16.39,15.98,16.36,30198584,488919951.0,0.18,0.03,1.02,,,20.3198,1.698,1.5525,6.9144,78063245120.0,456221057.0,18655284.0,0.63,0.0,,,,1774281600000
2026-03-25,15.98,16.49,15.87,16.42,28937579,469429149.0,0.37,0.06,0.98,,,20.3943,1.682,1.5582,6.9398,78349540640.0,466989433.0,18655284.0,0.63,0.0,,,,1774368000000
2026-03-26,16.42,16.71,16.29,16.7,32081369,530522181.0,1.71,0.28,1.08,,,20.7421,1.711,1.5848,7.0581,79685586400.0,485101702.0,18655284.0,0.63,0.0,,,,1774454400000
2026-03-27,16.7,16.7,16.2,16.54,29447688,483941498.0,-0.96,-0.16,0.99,,,20.5433,1.695,1.5696,6.9905,78922131680.0,480433730.0,18655284.0,0.63,0.0,,,,1774540800000
2026-03-30,16.83,16.98,16.15,16.19,29790636,489179910.0,-2.12,-0.35,1.01,,,20.1086,1.659,1.5364,6.8426,77252074480.0,484581100.0,18655284.0,0.63,0.0,,,,1774800000000
2026-03-31,16.12,16.36,15.76,15.79,24258347,388307997.0,-2.47,-0.4,0.82,,,19.6118,1.618,1.4984,6.6735,75343437680.0,479560673.0,18655284.0,0.63,0.0,,,,1774886400000
2026-04-01,15.71,15.88,15.5,15.53,33422567,524451758.0,-1.65,-0.26,1.13,,,19.2889,1.591,1.4737,6.5636,74102823760.0,472860695.0,18655284.0,0.63,0.0,,,,1774972800000
2026-04-02,15.59,16.17,15.54,16.15,42598052,681182807.0,3.99,0.62,1.44,,,20.0589,1.655,1.5326,6.8257,77061210800.0,482114752.0,18655284.0,0.63,0.0,,,,1775059200000
2026-04-03,16.14,16.14,15.63,15.85,25070047,396750585.0,-1.86,-0.3,0.85,,,19.6863,1.624,1.5041,6.6989,75629733200.0,489125815.0,,,,,,,1775145600000
2026-04-07,15.67,16.16,15.48,16.12,22694918,361519302.0,1.7,0.27,0.77,,,20.0217,1.652,1.5297,6.813,76918063040.0,482382337.0,,,,,,,1775491200000
2026-04-08,15.3,15.69,15.24,15.62,38403970,595296425.0,-3.1,-0.5,1.3,,,19.4006,1.6,1.4823,6.6017,74532267040.0,455602090.0,18655284.0,0.63,0.0,,,,1775577600000
2026-04-09,15.76,15.85,15.53,15.71,27919520,438012282.0,0.58,0.09,0.94,,,19.5124,1.61,1.4908,6.6397,74961710320.0,448241763.0,16140175.0,0.54,-2515109.0,,,,1775664000000
2026-04-10,15.58,15.95,15.54,15.85,22839437,360668324.0,0.89,0.14,0.77,,,19.6863,1.624,1.5041,6.6989,75629733200.0,438856152.0,16140175.0,0.54,0.0,,,,1775750400000
2026-04-13,16.2,16.23,15.68,16.02,30758338,489549289.0,1.07,0.17,1.04,,,19.8975,1.641,1.5202,6.7707,76440903840.0,450551703.0,16140175.0,0.54,0.0,,,,1776009600000
2026-04-14,15.76,15.82,15.59,15.7,22653234,355066034.0,-2.0,-0.32,0.77,,,19.5,1.609,1.4899,6.6355,74913994400.0,452338233.0,16140175.0,0.54,0.0,,,,1776096000000
2026-04-15,15.45,15.48,15.17,15.31,28174422,430698893.0,-2.48,-0.39,0.95,,,19.0156,1.569,1.4529,6.4706,73053073520.0,467114080.0,16140175.0,0.54,0.0,,,,1776182400000
2026-04-16,15.18,15.34,15.11,15.34,17445014,265308085.0,0.2,0.03,0.59,,,19.0529,1.572,1.4557,6.4833,73196221280.0,467610073.0,16140175.0,0.54,0.0,,,,1776268800000
