交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,48.02,48.17,47.11,47.14,1880100,89395992.0,-1.52,-0.73,0.16,,,17.1556,3.388,2.2022,14.6967,55012380000.0,148593500.0,4536026.0,0.38,0.0,,,,1773331200000
2026-03-16,47.38,47.79,46.9,47.77,1664938,79076940.0,1.34,0.63,0.14,,,17.3849,3.433,2.2317,14.8931,55747590000.0,142051630.0,4536026.0,0.38,0.0,,,,1773590400000
2026-03-17,47.84,48.69,47.84,48.03,2476497,119362593.0,0.54,0.26,0.21,,,17.4795,3.452,2.2438,14.9742,56051010000.0,138890614.0,4536026.0,0.38,0.0,,,,1773676800000
2026-03-18,47.89,48.29,46.91,47.5,1533000,72444374.0,-1.1,-0.53,0.13,,,17.2866,3.414,2.2191,14.8089,55432500000.0,137744890.0,4536026.0,0.38,0.0,,,,1773763200000
2026-03-19,47.0,47.32,46.3,46.53,1418200,66326711.0,-2.04,-0.97,0.12,,,16.9336,3.344,2.1737,14.5065,54300510000.0,138279320.0,4536026.0,0.38,0.0,,,,1773849600000
2026-03-20,46.7,46.89,44.88,45.07,3427241,156827998.0,-3.14,-1.46,0.29,,,16.4023,3.239,2.1055,14.0513,52596690000.0,138619239.0,4536026.0,0.38,0.0,,,,1773936000000
2026-03-23,44.66,44.66,42.83,43.21,2613400,113707958.0,-4.13,-1.86,0.22,,,15.7254,3.105,2.0186,13.4714,50426070000.0,132727783.0,4536026.0,0.38,0.0,,,,1774195200000
2026-03-24,43.7,44.19,43.42,43.73,1641900,71935723.0,1.2,0.52,0.14,,,15.9146,3.143,2.0429,13.6336,51032910000.0,130563830.0,4536026.0,0.38,0.0,,,,1774281600000
2026-03-25,44.02,44.1,43.71,43.92,940653,41291115.0,0.43,0.19,0.08,,,15.9838,3.156,2.0518,13.6928,51254640000.0,130362882.0,4536026.0,0.38,0.0,,,,1774368000000
2026-03-26,43.99,44.27,43.26,43.34,979918,42859021.0,-1.32,-0.58,0.08,,,15.7727,3.115,2.0247,13.512,50577780000.0,131962177.0,4536026.0,0.38,0.0,,,,1774454400000
2026-03-27,43.2,43.83,43.02,43.64,912942,39746378.0,0.69,0.3,0.08,,,15.8819,3.136,2.0387,13.6055,50927880000.0,127932530.0,4536026.0,0.38,0.0,,,,1774540800000
2026-03-30,43.37,43.71,42.89,43.6,1206610,52321383.0,-0.09,-0.04,0.1,,,15.8673,3.133,2.0369,13.593,50881200000.0,127704568.0,4536026.0,0.38,0.0,,,,1774800000000
2026-03-31,43.68,44.04,43.35,43.51,994145,43407464.0,-0.21,-0.09,0.09,,,15.8345,3.127,2.0327,13.565,50776170000.0,125432307.0,4536026.0,0.38,0.0,,,,1774886400000
2026-04-01,43.95,44.69,43.75,44.41,1555634,68785964.0,2.07,0.9,0.13,,,16.1621,3.192,2.0747,13.8456,51826470000.0,123738824.0,4536026.0,0.38,0.0,,,,1774972800000
2026-04-02,44.21,44.44,44.01,44.38,1123700,49682908.0,-0.07,-0.03,0.1,,,16.1512,3.189,2.0733,13.8362,51791460000.0,123384783.0,4536026.0,0.38,0.0,,,,1775059200000
2026-04-03,44.36,44.65,43.8,44.18,886031,39043357.0,-0.45,-0.2,0.08,,,16.0784,3.175,2.064,13.7739,51558060000.0,122719139.0,,,,,,,1775145600000
2026-04-07,44.06,44.5,43.75,44.3,1011200,44557027.0,0.27,0.12,0.09,,,16.1221,3.184,2.0696,13.8113,51698100000.0,120792285.0,,,,,,,1775491200000
2026-04-08,44.9,45.07,44.52,44.98,1378434,61855597.0,1.53,0.68,0.12,,,16.3695,3.232,2.1013,14.0233,52491660000.0,118020901.0,4536026.0,0.38,0.0,,,,1775577600000
2026-04-09,45.07,45.26,44.2,44.3,1179469,52579102.0,-1.51,-0.68,0.1,,,16.1221,3.184,2.0696,13.8113,51698100000.0,119895608.0,4272299.0,0.36,-263727.0,,,,1775664000000
2026-04-10,44.75,44.78,43.0,43.39,4972280,216320402.0,-2.05,-0.91,0.43,,,15.7909,3.118,2.0271,13.5276,50636130000.0,135401483.0,4272299.0,0.36,0.0,,,,1775750400000
2026-04-13,43.01,43.2,42.6,42.66,1814700,77727854.0,-1.68,-0.73,0.16,,,15.5252,3.066,1.993,13.3,49784220000.0,140411618.0,4272299.0,0.36,0.0,,,,1776009600000
2026-04-14,42.77,42.87,42.2,42.49,1887905,79979552.0,-0.4,-0.17,0.16,,,15.4633,3.054,1.985,13.247,49585830000.0,143855637.0,4272299.0,0.36,0.0,,,,1776096000000
2026-04-15,42.7,43.05,42.5,43.0,1613740,68993069.0,1.2,0.51,0.14,500.0,21500.0,15.6489,3.09,2.0088,13.406,50181000000.0,146893420.0,4272299.0,0.36,0.0,,,,1776182400000
