交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,20.3,20.7,19.69,19.76,353094242,7110088050.0,-4.36,-0.9,2.02,,,20.7855,5.442,2.0454,20.2826,422751569077.76,5190754816.48,675856997.0,3.87,0.0,,,,1773331200000
2026-03-16,19.2,19.58,18.8,19.36,389113131,7455538134.0,-2.02,-0.4,2.23,,,20.3648,5.332,2.004,19.872,414193845007.36,5177356642.0,675856997.0,3.87,0.0,,,,1773590400000
2026-03-17,19.45,19.97,19.36,19.42,234501032,4615969374.0,0.31,0.06,1.34,,,20.4279,5.348,2.0102,19.9336,415477503617.92,5060280934.0,675856997.0,3.87,0.0,,,,1773676800000
2026-03-18,19.38,19.54,19.03,19.41,186914403,3604828916.0,-0.05,-0.01,1.07,,,20.4174,5.345,2.0092,19.9233,415263560516.16,5047276788.0,675856997.0,3.87,0.0,,,,1773763200000
2026-03-19,18.7,18.9,17.69,17.85,493643605,8965848005.0,-8.04,-1.56,2.83,,,18.7764,4.916,1.8477,18.3221,381888436641.6,5083575318.25,675856997.0,3.87,0.0,,,,1773849600000
2026-03-20,17.8,18.27,17.5,17.55,304636972,5451302900.0,-1.68,-0.3,1.74,,,18.4608,4.833,1.8166,18.0142,375470143588.8,4956565349.75,675856997.0,3.87,0.0,,,,1773936000000
2026-03-23,16.99,17.37,16.32,16.49,418291607,7036601719.0,-6.04,-1.06,2.4,,,17.3458,4.541,1.7069,16.9261,352792174802.24,4830812024.25,675856997.0,3.87,0.0,,,,1774195200000
2026-03-24,16.91,17.38,16.7,17.37,363246438,6195329073.0,5.34,0.88,2.08,,,18.2715,4.784,1.798,17.8294,371619167757.12,4724628709.0,675856997.0,3.87,0.0,,,,1774281600000
2026-03-25,18.02,18.45,17.75,17.89,362107155,6545036882.0,2.99,0.52,2.07,,,18.8185,4.927,1.8518,18.3631,382744209048.64,4891656806.0,675856997.0,3.87,0.0,,,,1774368000000
2026-03-26,17.9,18.08,17.4,17.49,210678638,3729370375.0,-2.24,-0.4,1.21,,,18.3977,4.817,1.8104,17.9526,374186484978.24,4808660032.0,675856997.0,3.87,0.0,,,,1774454400000
2026-03-27,17.22,17.78,17.21,17.58,220251664,3866586384.0,0.51,0.09,1.26,,,18.4924,4.841,1.8197,18.0449,376111972894.08,4866273971.0,675856997.0,3.87,0.0,,,,1774540800000
2026-03-30,17.25,17.45,16.97,17.43,227010235,3914035499.0,-0.85,-0.15,1.3,,,18.3346,4.524,1.8042,17.891,372902826367.68,4835703221.0,675856997.0,3.87,0.0,,,,1774800000000
2026-03-31,17.66,17.79,17.09,17.15,203014510,3531008162.0,-1.61,-0.28,1.16,,,18.0401,4.451,1.7752,17.6036,366912419518.4,4803312260.0,675856997.0,3.87,0.0,,,,1774886400000
2026-04-01,17.9,18.37,17.83,18.24,385403523,6962712335.0,6.36,1.09,2.21,,,19.1866,4.734,1.8881,18.7224,390232217610.24,4788199369.0,675856997.0,3.87,0.0,,,,1774972800000
2026-04-02,18.12,18.2,17.51,17.71,259457255,4617017137.0,-2.91,-0.53,1.49,,,18.6291,4.596,1.8332,18.1784,378893233216.96,4864027330.0,675856997.0,3.87,0.0,,,,1775059200000
2026-04-03,17.71,17.8,17.44,17.52,133052210,2340221147.0,-1.07,-0.19,0.76,,,18.4293,4.547,1.8135,17.9834,374828314283.52,4796155658.0,,,,,,,1775145600000
2026-04-07,17.56,17.69,17.35,17.6,142498488,2499326211.0,0.46,0.08,0.82,,,18.5134,4.568,1.8218,18.0655,376539859097.6,4795776941.0,,,,,,,1775491200000
2026-04-08,18.49,19.29,18.48,19.14,441613557,8354456924.0,8.75,1.54,2.53,,,20.1333,4.967,1.9812,19.6462,409487096768.64,4678381273.0,675856997.0,3.87,0.0,,,,1775577600000
2026-04-09,18.7,19.28,18.65,19.12,250933007,4770145785.0,-0.1,-0.02,1.44,,,20.1123,4.962,1.9792,19.6257,409059210565.12,4617203663.0,629459850.0,3.6,-46397147.0,,,,1775664000000
2026-04-10,19.39,19.43,18.91,18.96,232931280,4438774916.0,-0.84,-0.16,1.33,,,19.944,4.921,1.9626,19.4614,405636120936.96,4765472289.0,629459850.0,3.6,0.0,,,,1775750400000
2026-04-13,18.68,19.03,18.65,18.86,168080633,3164526544.0,-0.53,-0.1,0.96,,,19.8388,4.895,1.9522,19.3588,403496689919.36,4759057246.0,629459850.0,3.6,0.0,,,,1776009600000
2026-04-14,19.45,19.78,19.32,19.56,294379752,5751815921.0,3.71,0.7,1.69,,,20.5751,5.076,2.0247,20.0773,418472707042.56,4706798924.0,629459850.0,3.6,0.0,,,,1776096000000
2026-04-15,20.0,20.6,19.88,19.97,360431010,7296107183.0,2.1,0.41,2.06,,,21.0064,5.183,2.0671,20.4982,427244374214.72,4841805934.0,629459850.0,3.6,0.0,,,,1776182400000
2026-04-16,19.98,20.34,19.98,20.29,216213208,4365857950.0,1.6,0.32,1.24,,,21.343,5.266,2.1003,20.8266,434090553471.04,4909598618.0,629459850.0,3.6,0.0,,,,1776268800000
2026-04-17,20.02,20.32,19.98,20.23,163883162,3298062430.0,-0.3,-0.06,0.94,,,21.2799,5.25,2.0941,20.765,432806894860.48,4983689626.0,629459850.0,3.6,0.0,,,,1776355200000
2026-04-20,20.18,20.65,20.11,20.24,214123793,4348306992.0,0.05,0.01,1.23,,,21.2904,5.253,2.0951,20.7753,433020837962.24,5134893146.88,629459850.0,3.6,0.0,,,,1776614400000
2026-04-21,20.15,20.22,19.75,20.08,158394548,3166698133.0,-0.79,-0.16,0.91,,,21.1221,5.211,2.0785,20.6111,429597748334.08,5087873370.0,629459850.0,3.6,0.0,,,,1776700800000
2026-04-22,19.94,20.25,19.8,20.09,178157007,3571617897.0,0.05,0.01,1.02,,,21.1326,5.214,2.0796,20.6213,429811691435.84,5002353973.0,629459850.0,3.6,0.0,,,,1776787200000
2026-04-23,20.25,20.31,19.13,19.36,261936169,5120360707.0,-3.63,-0.73,1.5,,,17.1489,5.025,1.824,13.4224,414193845007.36,5042200857.0,629459850.0,3.6,0.0,,,,1776873600000
2026-04-24,19.08,19.49,18.87,19.37,181980683,3479065692.0,0.05,0.01,1.04,,,17.1578,5.027,1.8249,13.4293,414407788109.12,,,,,,,,1776960000000
