交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,71.69,72.08,70.77,70.8,10663539,761812266.0,-1.56,-1.12,0.51,,,6.0871,2.198,1.4001,1.9913,220863899280.0,4582831328.0,51009591.0,2.44,0.0,,,,1773331200000
2026-03-16,70.8,71.33,69.66,69.88,16876963,1184014279.0,-1.3,-0.92,0.81,,,6.008,2.169,1.3819,1.9654,217993916408.0,4501294242.0,51009591.0,2.44,0.0,,,,1773590400000
2026-03-17,70.1,73.77,70.1,72.03,27258514,1972796076.0,3.08,2.15,1.31,,,6.1928,2.236,1.4245,2.0259,224700941598.0,4528669760.0,51009591.0,2.44,0.0,,,,1773676800000
2026-03-18,72.03,72.75,71.0,72.51,17676006,1272243380.0,0.67,0.48,0.85,,,6.2341,2.251,1.4339,2.0394,226198323966.0,4504589759.0,51009591.0,2.44,0.0,,,,1773763200000
2026-03-19,71.68,71.88,70.12,70.28,15362971,1086229278.0,-3.08,-2.23,0.74,,,6.0424,2.181,1.3898,1.9766,219241735048.0,4519910110.0,51009591.0,2.44,0.0,,,,1773849600000
2026-03-20,70.58,70.76,68.75,68.76,15269599,1065119881.0,-2.16,-1.52,0.73,,,5.9117,2.134,1.3598,1.9339,214500024216.0,4580404907.0,51009591.0,2.44,0.0,,,,1773936000000
2026-03-23,67.37,67.9,65.31,65.55,28883958,1916110328.0,-4.67,-3.21,1.39,,,5.6357,2.035,1.2963,1.8436,204486279630.0,4554749856.0,51009591.0,2.44,0.0,,,,1774195200000
2026-03-24,66.48,66.55,64.5,65.37,20035070,1308153955.0,-0.27,-0.18,0.96,,,5.6202,2.029,1.2927,1.8386,203924761242.0,4577927832.0,51009591.0,2.44,0.0,,,,1774281600000
2026-03-25,65.7,67.16,65.58,66.6,15487314,1030266742.0,1.88,1.23,0.74,,,5.726,2.067,1.3171,1.8731,207761803560.0,4491833875.0,51009591.0,2.44,0.0,,,,1774368000000
2026-03-26,66.21,66.5,63.57,63.75,22010909,1422140968.0,-4.28,-2.85,1.06,,,5.481,1.979,1.2607,1.793,198871095750.0,4498930085.0,51009591.0,2.44,0.0,,,,1774454400000
2026-03-27,62.53,63.99,62.53,63.32,16685461,1058989133.0,-0.67,-0.43,0.8,,,5.444,1.965,1.2522,1.7809,197529690712.0,4510985565.0,51009591.0,2.44,0.0,,,,1774540800000
2026-03-30,62.81,63.87,61.41,61.93,23336960,1450882840.0,-2.2,-1.39,1.12,,,5.3245,1.732,1.2247,1.7418,193193520938.0,4563259207.0,51009591.0,2.44,0.0,,,,1774800000000
2026-03-31,61.82,63.15,61.51,61.53,16673091,1037528410.0,-0.65,-0.4,0.8,,,5.2901,1.721,1.2168,1.7306,191945702298.0,4603098570.0,51009591.0,2.44,0.0,,,,1774886400000
