交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,30.85,31.33,30.2,30.32,204549638,6294311708.0,-1.69,-0.52,4.05,,,28.8,2.226,1.5556,13.1519,153200670752.72,7886678202.6,99261740.0,1.96,0.0,,,,1773331200000
2026-03-16,30.32,30.45,28.96,29.3,229413580,6754512960.0,-3.36,-1.02,4.54,,,27.8312,2.152,1.5032,12.7095,148046822330.3,7884918589.0,99261740.0,1.96,0.0,,,,1773590400000
2026-03-17,29.45,29.78,28.58,28.59,191533972,5585515644.0,-2.42,-0.71,3.79,,,27.1567,2.099,1.4668,12.4015,144459339604.89,7766508417.2,99261740.0,1.96,0.0,,,,1773676800000
2026-03-18,28.7,29.17,28.29,29.11,178756616,5142988329.0,1.82,0.52,3.54,,,27.6507,2.138,1.4935,12.6271,147086791741.81,7682791205.8,99261740.0,1.96,0.0,,,,1773763200000
2026-03-19,28.6,28.86,28.0,28.14,181897483,5166681626.0,-3.33,-0.97,3.6,,,26.7293,2.066,1.4437,12.2063,142185582947.94,7503743483.2,99261740.0,1.96,0.0,,,,1773849600000
2026-03-20,28.17,28.63,28.0,28.01,166629157,4710006398.0,-0.46,-0.13,3.3,,,26.6058,2.057,1.437,12.1499,141528719913.71,7399104038.8,99261740.0,1.96,0.0,,,,1773936000000
2026-03-23,27.66,28.97,27.33,28.15,272733341,7701661057.0,0.5,0.14,5.4,,,26.7388,2.067,1.4442,12.2106,142236110873.65,7358142850.85,99261740.0,1.96,0.0,,,,1774195200000
2026-03-24,28.5,28.6,27.6,28.51,194492775,5481844775.0,1.28,0.36,3.85,,,27.0808,2.094,1.4627,12.3668,144055116199.21,7363166177.89,99261740.0,1.96,0.0,,,,1774281600000
2026-03-25,28.67,29.26,28.67,29.08,197983139,5737892869.0,2.0,0.57,3.92,,,27.6222,2.135,1.4919,12.614,146935207964.68,7328274237.12,99261740.0,1.96,0.0,,,,1774368000000
2026-03-26,29.0,29.0,28.16,28.32,137837563,3930297744.0,-2.61,-0.76,2.73,,,26.9003,2.08,1.453,12.2844,143095085610.72,7366411556.48,99261740.0,1.96,0.0,,,,1774454400000
2026-03-27,27.8,28.45,27.7,28.25,98003438,2761047422.0,-0.25,-0.07,1.94,,,26.8338,2.074,1.4494,12.254,142741390130.75,7348777451.75,99261740.0,1.96,0.0,,,,1774540800000
2026-03-30,27.84,28.07,27.52,27.77,111936804,3104936006.0,-1.7,-0.48,2.22,,,26.3779,2.039,1.4247,12.0458,140316049696.67,7354937581.03,99261740.0,1.96,0.0,,,,1774800000000
2026-03-31,27.77,27.96,26.5,26.5,191245621,5183859147.0,-4.57,-1.27,3.78,,,25.1715,1.946,1.3596,11.4949,133899003131.5,7195692111.5,99261740.0,1.96,0.0,,,,1774886400000
2026-04-01,26.98,27.08,26.5,26.78,128957679,3447253883.0,1.06,0.28,2.55,,,25.4375,1.967,1.3739,11.6164,135313785051.38,7163339886.42,99261740.0,1.96,0.0,,,,1774972800000
2026-04-02,26.82,27.37,26.06,26.17,144072954,3839223106.0,-2.28,-0.61,2.85,,,24.8581,1.922,1.3426,11.3518,132231581583.07,7100403157.63,99261740.0,1.96,0.0,,,,1775059200000
2026-04-03,26.21,26.32,25.39,25.5,144838895,3722354504.0,-2.56,-0.67,2.87,,,24.2217,1.873,1.3083,11.0611,128846210560.5,6980667071.0,,,,,,,1775145600000
2026-04-07,25.5,25.72,25.22,25.35,96259903,2445518829.0,-0.59,-0.15,1.91,,,24.0792,1.862,1.3006,10.9961,128088291674.85,6948510114.0,,,,,,,1775491200000
