交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,27.78,28.18,27.64,27.93,11469585,320688543.0,0.54,0.15,0.33,,,18.957,4.53,1.6275,13.1613,96767987679.09,188248597.0,81173063.0,2.34,0.0,,,,1773331200000
2026-03-16,27.93,28.59,27.85,28.5,16598592,471749383.0,2.04,0.57,0.48,,,19.3439,4.622,1.6607,13.4299,98742844570.5,186102717.0,81173063.0,2.34,0.0,,,,1773590400000
2026-03-17,28.5,28.68,28.31,28.42,10307667,293860629.0,-0.28,-0.08,0.3,,,19.2896,4.609,1.656,13.3922,98465671673.46,178895713.0,81173063.0,2.34,0.0,,,,1773676800000
2026-03-18,28.4,28.58,28.18,28.51,9874415,280451479.0,0.32,0.09,0.29,,,19.3506,4.624,1.6613,13.4347,98777491182.63,174083482.0,81173063.0,2.34,0.0,,,,1773763200000
2026-03-19,28.4,28.79,28.35,28.43,11362404,324370785.0,-0.28,-0.08,0.33,,,19.2963,4.611,1.6566,13.397,98500318285.59,169971461.0,81173063.0,2.34,0.0,,,,1773849600000
2026-03-20,28.43,28.79,28.16,28.3,10893776,309969719.0,-0.46,-0.13,0.31,,,19.2081,4.59,1.649,13.3357,98049912327.9,170797919.0,81173063.0,2.34,0.0,,,,1773936000000
2026-03-23,27.91,28.03,27.1,27.24,22499498,616485377.0,-3.75,-1.06,0.65,,,18.4887,4.418,1.5872,12.8362,94377371442.12,169941319.0,81173063.0,2.34,0.0,,,,1774195200000
2026-03-24,27.58,27.72,27.24,27.62,12483588,343550628.0,1.4,0.38,0.36,,,18.7466,4.48,1.6094,13.0153,95693942703.06,165425755.0,81173063.0,2.34,0.0,,,,1774281600000
2026-03-25,27.29,27.56,26.51,27.27,20534482,554112920.0,-1.27,-0.35,0.59,,,18.509,4.423,1.589,12.8503,94481311278.51,177749561.0,81173063.0,2.34,0.0,,,,1774368000000
2026-03-26,27.59,27.87,27.3,27.55,12756973,352489842.0,1.03,0.28,0.37,,,18.6991,4.468,1.6053,12.9823,95451416418.15,178533943.0,81173063.0,2.34,0.0,,,,1774454400000
2026-03-27,27.55,28.29,27.5,27.94,12828734,358199313.0,1.42,0.39,0.37,,,18.9638,4.531,1.628,13.1661,96802634291.22,178357582.0,81173063.0,2.34,0.0,,,,1774540800000
2026-03-30,27.89,28.58,27.72,28.42,15069672,426843135.0,1.72,0.48,0.44,,,19.2896,4.609,1.656,13.3922,98465671673.46,174526513.0,81173063.0,2.34,0.0,,,,1774800000000
2026-03-31,28.53,28.65,28.21,28.4,11259494,320391039.0,-0.07,-0.02,0.33,,,19.276,4.606,1.6548,13.3828,98396378449.2,174375496.0,81173063.0,2.34,0.0,,,,1774886400000
2026-04-01,28.4,28.63,28.0,28.1,11327912,320364671.0,-1.06,-0.3,0.33,,,19.0724,4.557,1.6374,13.2414,97356980085.3,176953098.0,81173063.0,2.34,0.0,,,,1774972800000
2026-04-02,28.06,28.85,28.05,28.65,10672313,304614071.0,1.96,0.55,0.31,,,19.4457,4.647,1.6694,13.5006,99262543752.45,174520857.0,81173063.0,2.34,0.0,,,,1775059200000
2026-04-03,28.52,28.69,27.5,27.91,10767906,302069207.0,-2.58,-0.74,0.31,,,18.9434,4.527,1.6263,13.1519,96698694454.83,178640106.0,,,,,,,1775145600000
2026-04-07,27.87,27.9,27.4,27.52,9543878,262981472.0,-1.4,-0.39,0.28,,,18.6787,4.463,1.6036,12.9681,95347476581.76,177363810.0,,,,,,,1775491200000
