交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,23.66,23.66,22.63,22.7,28808403,663910947.0,-4.62,-1.1,1.35,,,49.9357,5.927,5.9396,30.3534,65166678805.4,670229711.0,31865961.0,1.49,0.0,,,,1773331200000
2026-03-16,22.71,22.76,22.25,22.39,17608073,394336108.0,-1.37,-0.31,0.83,,,49.2538,5.846,5.8585,29.9389,64276737376.78,681048296.0,31865961.0,1.49,0.0,,,,1773590400000
2026-03-17,22.52,22.59,21.68,21.68,22163182,488588999.0,-3.17,-0.71,1.04,,,47.6919,5.661,5.6727,28.9895,62238484427.36,696587420.0,31865961.0,1.49,0.0,,,,1773676800000
2026-03-18,21.71,23.28,21.71,23.13,36129210,816050595.0,6.69,1.45,1.69,,,50.8817,6.039,6.0521,30.9284,66401113690.26,690887000.0,31865961.0,1.49,0.0,,,,1773763200000
2026-03-19,22.8,23.1,22.53,22.63,21926489,499849280.0,-2.16,-0.5,1.03,,,49.7817,5.909,5.9213,30.2598,64965724289.26,681516972.0,31865961.0,1.49,0.0,,,,1773849600000
2026-03-20,22.65,22.74,21.69,21.69,24515585,540264175.0,-4.15,-0.94,1.15,,,47.7139,5.663,5.6753,29.0029,62267192215.38,689228072.0,31865961.0,1.49,0.0,,,,1773936000000
2026-03-23,21.19,21.4,20.45,20.55,22600909,472579243.0,-5.26,-1.14,1.06,,,45.2061,5.365,5.377,27.4785,58994504381.1,677255759.0,31865961.0,1.49,0.0,,,,1774195200000
2026-03-24,20.86,20.98,20.34,20.69,14977012,308733105.0,0.68,0.14,0.7,,,45.5141,5.402,5.4137,27.6657,59396413413.38,678668898.0,31865961.0,1.49,0.0,,,,1774281600000
2026-03-25,20.8,21.8,20.8,21.59,23008992,495227500.0,4.35,0.9,1.08,,,47.4939,5.637,5.6492,28.8692,61980114335.18,667216202.0,31865961.0,1.49,0.0,,,,1774368000000
2026-03-26,21.5,21.63,21.06,21.14,11912519,254450360.0,-2.08,-0.45,0.56,,,46.504,5.52,5.5314,28.2675,60688263874.28,667885931.0,31865961.0,1.49,0.0,,,,1774454400000
2026-03-27,20.94,22.44,20.82,22.1,24116339,527795814.0,4.54,0.96,1.13,,,48.6158,5.77,5.7826,29.5511,63444211524.2,645312864.0,31865961.0,1.49,0.0,,,,1774540800000
2026-03-30,21.71,24.13,21.65,23.81,51953790,1212710789.0,7.74,1.71,2.43,,,52.3775,6.217,6.23,31.8377,68353243275.62,662874939.0,31865961.0,1.49,0.0,,,,1774800000000
2026-03-31,23.82,23.82,22.98,23.0,26499830,616152389.0,-3.4,-0.81,1.24,,,50.5957,5.98,6.0181,30.7546,66027912446.0,620241577.0,31865961.0,1.49,0.0,,,,1774886400000
2026-04-01,23.43,23.48,23.05,23.18,15304225,355671769.0,0.78,0.18,0.72,,,50.9916,6.027,6.0652,30.9952,66544652630.36,608643978.0,31865961.0,1.49,0.0,,,,1774972800000
2026-04-02,23.05,23.13,22.7,22.78,13435951,306754118.0,-1.73,-0.4,0.63,,,50.1117,5.923,5.9605,30.4604,65396341109.56,610474862.0,31865961.0,1.49,0.0,,,,1775059200000
2026-04-03,22.85,22.99,22.25,22.49,15949238,359401612.0,-1.27,-0.29,0.75,,,49.4738,5.847,5.8847,30.0726,64563815256.98,611339001.0,,,,,,,1775145600000
