交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,29.46,29.7,29.09,29.12,10512857,308729932.0,-1.22,-0.36,0.63,,,14.166,2.295,1.5335,8.7904,48462024024.96,682872135.0,32809439.0,1.97,0.0,,,,1773331200000
2026-03-16,29.15,29.54,29.07,29.32,9089153,266547048.0,0.69,0.2,0.55,,,14.2633,2.311,1.544,8.8507,48794867596.56,671977763.0,32809439.0,1.97,0.0,,,,1773590400000
2026-03-17,29.31,29.79,29.21,29.48,10998714,325290496.0,0.55,0.16,0.66,,,14.3412,2.323,1.5524,8.899,49061142453.84,661631641.0,32809439.0,1.97,0.0,,,,1773676800000
2026-03-18,29.55,29.65,29.01,29.3,10002807,292003595.0,-0.61,-0.18,0.6,,,14.2536,2.309,1.543,8.8447,48761583239.4,670531156.0,32809439.0,1.97,0.0,,,,1773763200000
2026-03-19,29.17,29.49,29.05,29.13,8692699,254342884.0,-0.58,-0.17,0.52,,,14.1709,2.296,1.534,8.7934,48478666203.54,682184614.0,32809439.0,1.97,0.0,,,,1773849600000
2026-03-20,29.12,30.05,29.08,29.62,21199339,629126391.0,1.68,0.49,1.27,,,14.4093,2.335,1.5598,8.9413,49294132953.96,696399023.0,32809439.0,1.97,0.0,,,,1773936000000
2026-03-23,29.47,29.52,28.6,28.77,20773575,602841111.0,-2.87,-0.85,1.25,,,13.9958,2.16,1.5151,8.6847,47879547774.66,694492546.0,32809439.0,1.97,0.0,,,,1774195200000
2026-03-24,28.99,29.09,28.34,28.59,13630366,389942798.0,-0.63,-0.18,0.82,,,13.9082,2.146,1.5056,8.6304,47579988560.22,703600753.0,32809439.0,1.97,0.0,,,,1774281600000
2026-03-25,28.59,28.6,28.26,28.48,13213412,375346735.0,-0.38,-0.11,0.79,,,13.8547,2.138,1.4998,8.5972,47396924595.84,717678438.0,32809439.0,1.97,0.0,,,,1774368000000
2026-03-26,28.3,28.77,27.92,27.99,13237119,373802692.0,-1.72,-0.49,0.8,,,13.6163,2.101,1.474,8.4493,46581457845.42,739036033.0,32809439.0,1.97,0.0,,,,1774454400000
2026-03-27,27.8,28.14,27.66,27.96,12691301,354460484.0,-0.11,-0.03,0.76,,,13.6017,2.099,1.4724,8.4402,46531531309.68,741127309.0,32809439.0,1.97,0.0,,,,1774540800000
2026-03-30,27.69,28.31,27.61,28.3,12990642,363992580.0,1.22,0.34,0.78,,,13.7671,2.124,1.4903,8.5428,47097365381.4,734570731.0,32809439.0,1.97,0.0,,,,1774800000000
2026-03-31,28.2,28.52,27.94,27.94,10774834,303570144.0,-1.27,-0.36,0.65,,,13.592,2.097,1.4713,8.4342,46498246952.52,740022670.0,32809439.0,1.97,0.0,,,,1774886400000
2026-04-01,28.12,28.43,27.96,28.41,15228823,429704914.0,1.68,0.47,0.92,,,13.8206,2.133,1.4961,8.576,47280429345.78,737278598.0,32809439.0,1.97,0.0,,,,1774972800000
2026-04-02,28.41,28.89,28.36,28.82,18887334,541634874.0,1.44,0.41,1.14,,,14.0201,2.163,1.5177,8.6998,47962758667.56,719304016.0,32809439.0,1.97,0.0,,,,1775059200000
2026-04-03,28.6,28.76,28.01,28.14,11500808,324917117.0,-2.36,-0.68,0.69,,,13.6893,2.112,1.4819,8.4945,46831090524.12,727438585.0,,,,,,,1775145600000
2026-04-07,28.08,28.25,27.6,27.89,14770953,410744421.0,-0.89,-0.25,0.89,,,13.5677,2.093,1.4687,8.4191,46415036059.62,729933563.0,,,,,,,1775491200000
