交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,14.36,14.7,14.31,14.63,109303656,1595607499.0,1.6,0.23,0.95,,,16.6415,0.569,0.2563,4.9021,168175909883.52,3400433495.0,242454097.0,2.1,0.0,,,,1773331200000
2026-03-16,14.62,14.82,14.53,14.64,69484171,1020672762.0,0.07,0.01,0.6,,,16.6529,0.57,0.2564,4.9055,168290862658.56,3394953126.0,242454097.0,2.1,0.0,,,,1773590400000
2026-03-17,14.62,14.8,14.61,14.63,52852542,778139125.0,-0.07,-0.01,0.46,,,16.6415,0.569,0.2563,4.9021,168175909883.52,3387832138.0,242454097.0,2.1,0.0,,,,1773676800000
2026-03-18,14.68,14.7,14.33,14.4,62710615,904855316.0,-1.57,-0.23,0.55,,,16.3799,0.56,0.2522,4.8251,165531996057.6,3378361040.0,242454097.0,2.1,0.0,,,,1773763200000
2026-03-19,14.3,14.49,14.24,14.28,45176083,648316780.0,-0.83,-0.12,0.39,,,16.2434,0.556,0.2501,4.7849,164152562757.12,3356365849.0,242454097.0,2.1,0.0,,,,1773849600000
2026-03-20,14.28,14.45,14.2,14.28,55876501,800936065.0,0.0,0.0,0.49,,,16.2434,0.556,0.2501,4.7849,164152562757.12,3349699865.0,242454097.0,2.1,0.0,,,,1773936000000
2026-03-23,14.17,14.33,13.88,13.93,63087719,887062576.0,-2.45,-0.35,0.55,,,15.8453,0.542,0.244,4.6676,160129215630.72,3331530806.0,242454097.0,2.1,0.0,,,,1774195200000
2026-03-24,14.05,14.11,13.73,14.08,56418909,785863724.0,1.08,0.15,0.49,,,16.0159,0.548,0.2466,4.7179,161853507256.32,3332042676.0,242454097.0,2.1,0.0,,,,1774281600000
2026-03-25,14.09,14.54,14.02,14.5,64741288,930535466.0,2.98,0.42,0.56,,,16.4936,0.564,0.254,4.8586,166681523808.0,3310672091.0,242454097.0,2.1,0.0,,,,1774368000000
2026-03-26,14.47,14.62,14.33,14.35,47370929,685887960.0,-1.03,-0.15,0.41,,,16.323,0.558,0.2514,4.8083,164957232182.4,3318858289.0,242454097.0,2.1,0.0,,,,1774454400000
2026-03-27,14.28,14.46,14.26,14.4,40385239,580836998.0,0.35,0.05,0.35,,,16.3799,0.56,0.2522,4.8251,165531996057.6,3311057058.0,242454097.0,2.1,0.0,,,,1774540800000
2026-03-30,14.26,14.43,14.1,14.38,43446398,620537250.0,-0.14,-0.02,0.38,,,16.3571,0.559,0.2519,4.8184,165302090507.52,3317381106.0,242454097.0,2.1,0.0,,,,1774800000000
2026-03-31,14.38,14.79,14.37,14.59,65880334,965828934.0,1.46,0.21,0.57,,,16.596,0.568,0.2556,4.8887,167716098783.36,3329512360.0,242454097.0,2.1,0.0,,,,1774886400000
2026-04-01,14.76,14.84,14.62,14.82,71431154,1054221740.0,1.58,0.23,0.62,,,16.8576,0.577,0.2596,4.9658,170360012609.28,3316561044.0,242454097.0,2.1,0.0,,,,1774972800000
2026-04-02,14.83,14.83,14.26,14.31,107388373,1544171800.0,-3.44,-0.51,0.93,,,16.2775,0.551,0.2507,4.7949,164497421082.24,3406714003.0,242454097.0,2.1,0.0,,,,1775059200000
2026-04-03,14.32,14.33,14.06,14.08,43957144,622049105.0,-1.61,-0.23,0.38,,,16.0159,0.542,0.2466,4.7179,161853507256.32,3401312322.0,,,,,,,1775145600000
2026-04-07,14.07,14.11,13.89,13.94,44219243,617677215.0,-0.99,-0.14,0.38,,,15.8567,0.536,0.2442,4.6709,160244168405.76,3393463623.0,,,,,,,1775491200000
2026-04-08,14.1,14.24,14.03,14.23,55953552,791907675.0,2.08,0.29,0.49,,,16.1865,0.547,0.2493,4.7681,163577798881.92,3396649381.0,242454097.0,2.1,0.0,,,,1775577600000
2026-04-09,14.13,14.15,13.95,14.02,44195565,620348154.0,-1.48,-0.21,0.38,,,15.9477,0.539,0.2456,4.6977,161163790606.08,3421196041.0,182631315.0,1.58,-59822782.0,,,,1775664000000
