交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,34.11,34.46,34.08,34.17,17667966,605249075.0,0.03,0.01,0.6,,,16.8476,1.69,5.7915,2.3207,164947367179.56,2874592958.0,85680659.0,2.93,0.0,,,,1773331200000
2026-03-16,34.13,34.14,33.88,33.93,21855544,741925993.0,-0.7,-0.24,0.75,,,16.7293,1.678,5.7508,2.3044,163788825531.24,2920685408.0,85680659.0,2.93,0.0,,,,1773590400000
2026-03-17,33.94,34.49,33.94,34.11,26141679,896231876.0,0.53,0.18,0.89,,,16.8181,1.687,5.7813,2.3166,164657731767.48,2917190042.0,85680659.0,2.93,0.0,,,,1773676800000
2026-03-18,34.11,34.19,33.85,34.16,18842862,640315769.0,0.15,0.05,0.64,,,16.8427,1.69,5.7898,2.32,164899094610.88,2908080391.0,85680659.0,2.93,0.0,,,,1773763200000
2026-03-19,33.96,34.2,33.9,34.03,16200179,551596851.0,-0.38,-0.13,0.55,,,16.7786,1.683,5.7677,2.3112,164271551218.04,2882302031.0,85680659.0,2.93,0.0,,,,1773849600000
2026-03-20,34.05,34.11,33.73,33.78,15806874,535622566.0,-0.73,-0.25,0.54,,,16.6553,1.671,5.7254,2.2942,163064737001.04,2871181207.0,85680659.0,2.93,0.0,,,,1773936000000
2026-03-23,33.51,33.54,32.19,32.39,25308329,828344304.0,-4.11,-1.39,0.87,,,15.97,1.602,5.4898,2.1998,156354849954.52,2876702761.0,85680659.0,2.93,0.0,,,,1774195200000
2026-03-24,32.73,32.75,32.01,32.53,14303180,464429272.0,0.43,0.14,0.49,,,16.039,1.609,5.5135,2.2093,157030665916.04,2870381664.0,85680659.0,2.93,0.0,,,,1774281600000
2026-03-25,32.53,32.94,32.5,32.79,12802480,418895878.0,0.8,0.26,0.44,,,16.1672,1.622,5.5576,2.227,158285752701.72,2867336516.0,85680659.0,2.93,0.0,,,,1774368000000
2026-03-26,32.77,32.78,32.17,32.25,9463798,306869947.0,-1.65,-0.54,0.32,,,15.901,1.595,5.4661,2.1903,155679033993.0,2871365193.0,85680659.0,2.93,0.0,,,,1774454400000
2026-03-27,32.05,32.74,32.01,32.72,11876993,385733515.0,1.46,0.47,0.41,,,16.1327,1.618,5.5457,2.2222,157947844720.96,2838192644.0,85680659.0,2.93,0.0,,,,1774540800000
2026-03-30,32.44,32.72,32.3,32.59,9525128,309604757.0,-0.4,-0.13,0.33,,,16.0686,1.612,5.5237,2.2134,157320301328.12,2836390851.0,85680659.0,2.93,0.0,,,,1774800000000
2026-03-31,32.81,33.05,32.39,32.39,11974363,391930925.0,-0.61,-0.2,0.41,,,15.97,1.564,5.4898,2.1998,156354849954.52,2832716796.0,85680659.0,2.93,0.0,,,,1774886400000
2026-04-01,32.8,32.87,32.44,32.68,11504732,375771259.0,0.9,0.29,0.39,,,16.113,1.578,5.5389,2.2195,157754754446.24,2832610474.0,85680659.0,2.93,0.0,,,,1774972800000
2026-04-02,32.55,32.57,32.22,32.39,8375433,271056817.0,-0.89,-0.29,0.29,,,15.97,1.564,5.4898,2.1998,156354849954.52,2852019057.0,85680659.0,2.93,0.0,,,,1775059200000
2026-04-03,32.4,32.53,32.0,32.16,8383165,270675991.0,-0.71,-0.23,0.29,,,15.8566,1.553,5.4508,2.1842,155244580874.88,2837391525.0,,,,,,,1775145600000
2026-04-07,32.16,32.19,31.92,32.0,8816725,282647082.0,-0.5,-0.16,0.3,,,15.7777,1.545,5.4237,2.1733,154472219776.0,2834097447.0,,,,,,,1775491200000
2026-04-08,32.4,32.94,32.3,32.91,17234830,562790851.0,2.84,0.91,0.59,,,16.2264,1.589,5.5779,2.2351,158865023525.88,2874893587.0,85680659.0,2.93,0.0,,,,1775577600000
2026-04-09,32.83,32.83,32.39,32.46,10016507,325660169.0,-1.37,-0.45,0.34,,,16.0045,1.568,5.5016,2.2046,156692757935.28,2880619157.0,56772583.0,1.94,-28908076.0,,,,1775664000000
2026-04-10,32.7,33.78,32.7,33.15,28095613,937530490.0,2.13,0.69,0.96,,,16.3447,1.601,5.6186,2.2514,160023565174.2,2879324370.0,56772583.0,1.94,0.0,,,,1775750400000
2026-04-13,32.88,33.54,32.81,33.41,14673336,488548955.0,0.78,0.26,0.5,,,16.4729,1.614,5.6627,2.2691,161278651959.88,2833594613.0,56772583.0,1.94,0.0,,,,1776009600000
2026-04-14,33.58,33.6,33.22,33.59,13259171,443164152.0,0.54,0.18,0.45,,,16.5617,1.622,5.6932,2.2813,162147558196.12,2823844705.0,56772583.0,1.94,0.0,,,,1776096000000
2026-04-15,33.67,33.7,33.4,33.45,9425735,316116325.0,-0.42,-0.14,0.32,,,16.4926,1.615,5.6694,2.2718,161471742234.6,2799756612.0,56772583.0,1.94,0.0,,,,1776182400000
2026-04-16,34.15,34.15,33.78,33.92,19191190,651411400.0,1.41,0.47,0.66,,,16.7244,1.638,5.7491,2.3037,163740552962.56,2816304532.0,56772583.0,1.94,0.0,,,,1776268800000
2026-04-17,33.86,34.11,33.68,33.87,12617704,427444332.0,-0.15,-0.05,0.43,,,16.6997,1.636,5.7406,2.3003,163499190119.16,2825826781.0,56772583.0,1.94,0.0,,,,1776355200000
2026-04-20,33.99,34.06,33.76,33.85,11060455,374754937.0,-0.06,-0.02,0.38,,,16.6899,1.635,5.7372,2.299,163402644981.8,2845737528.0,56772583.0,1.94,0.0,,,,1776614400000
2026-04-21,33.81,34.15,33.77,33.93,12486285,423981288.0,0.24,0.08,0.43,,,16.7293,1.639,5.7508,2.3044,163788825531.24,2825496234.0,56772583.0,1.94,0.0,,,,1776700800000
2026-04-22,33.89,34.34,33.75,34.1,17526091,597871838.0,0.5,0.17,0.6,,,16.8131,1.647,5.7796,2.316,164609459198.8,2852831128.0,56772583.0,1.94,0.0,,,,1776787200000
2026-04-23,34.1,34.4,33.92,34.17,17985122,613794748.0,0.21,0.07,0.62,,,16.8476,1.65,5.7915,2.3207,164947367179.56,2843411943.0,56772583.0,1.94,0.0,,,,1776873600000
2026-04-24,33.98,34.09,33.63,33.74,13074233,441995980.0,-1.26,-0.43,0.45,,,16.6356,1.629,5.7186,2.2915,162871646726.32,,,,,,,,1776960000000
