交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,373.18,399.99,372.02,394.03,40773694,15913142977.0,4.03,15.26,4.61,3100,1221493.0,52.0918,21.853,19.5628,78.4314,391669489207.36,19114616648.0,39909320.0,4.01,0.0,,,,1773331200000
2026-03-16,396.04,418.03,392.0,413.23,47224054,19206187285.0,4.87,19.2,5.33,960,396700.0,54.6301,22.918,20.516,82.2532,410754467997.76,19619572518.0,39909320.0,4.01,0.0,,,,1773590400000
2026-03-17,422.01,426.88,385.93,389.33,45393436,18332357744.0,-5.78,-23.9,5.13,3100,1206923.0,51.4704,21.592,19.3294,77.4959,386997645440.96,19317585952.0,39909320.0,4.01,0.0,,,,1773676800000
2026-03-18,399.2,431.35,398.0,430.9,60972697,25254364373.0,10.68,41.57,6.89,1800,775620.0,56.9661,23.898,21.3933,85.7704,428318612540.8,19574384868.0,39909320.0,4.01,0.0,,,,1773763200000
2026-03-19,427.01,450.81,427.01,440.4,54357233,24009255548.0,2.2,9.5,6.14,6400,2818560.0,58.222,24.425,21.8649,87.6613,437761701004.8,19218415198.0,39909320.0,4.01,0.0,,,,1773849600000
2026-03-20,468.0,490.28,458.88,477.05,67192214,32110554587.0,8.32,36.65,7.59,800,381640.0,63.0673,26.457,23.6845,94.9565,474192142289.6,18721407844.0,39909320.0,4.01,0.0,,,,1773936000000
2026-03-23,456.13,477.87,453.0,460.44,48083159,22255883379.0,-3.48,-16.61,5.43,3100,1427364.0,60.8714,25.536,22.8599,91.6503,457681647617.28,19532013234.0,39909320.0,4.01,0.0,,,,1774195200000
2026-03-24,459.0,468.33,438.0,468.0,40686069,18507025451.0,1.64,7.56,4.6,2400,1123200.0,61.8708,25.955,23.2352,93.1551,465196358016.0,19970989812.0,39909320.0,4.01,0.0,,,,1774281600000
2026-03-25,490.21,492.0,463.0,476.2,45816206,21847463348.0,1.75,8.2,5.17,5400,2571480.0,62.9549,26.41,23.6423,94.7873,473347234374.4,18998763243.0,39909320.0,4.01,0.0,,,,1774368000000
2026-03-26,469.02,480.0,455.12,457.0,36509860,17063415124.0,-4.03,-19.2,4.12,2500,1142500.0,60.4166,25.345,22.6891,90.9656,454262255584.0,18929983104.0,39909320.0,4.01,0.0,,,,1774454400000
