交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2018-10-17,6.0942,6.2238,6.0044,6.164,1135527,7001902.47,1.31,0.0798,0.7,,,65.8896,1.5821,1.1786,46.0775,1287343440.0,,,,,,,,1539705600000
2018-10-18,6.144,6.154,5.9844,5.9844,1031200,6276544.26,-2.91,-0.1796,0.61,,,63.9705,1.536,1.1443,44.7354,1249848000.0,,,,,,,,1539792000000
2018-10-19,5.9844,6.3435,5.9046,6.2238,1536777,9366834.72,4.0,0.2394,0.94,,,66.5293,1.5975,1.1901,46.5248,1299841920.0,,,,,,,,1539878400000
2018-10-22,6.2737,6.6527,6.1939,6.4831,1865790,12105628.05,4.17,0.2593,1.13,,,69.3014,1.664,1.2397,48.4634,1354002000.0,,,,,,,,1540137600000
2018-10-23,6.523,6.6028,6.3834,6.4233,1408629,9165864.58,-0.92,-0.0598,0.86,,,68.6617,1.6487,1.2282,48.016,1341503520.0,,,,,,,,1540224000000
2018-10-24,6.4233,6.5131,6.3335,6.4233,1052813,6786377.75,0.0,0.0,0.64,,,68.6617,1.6487,1.2282,48.016,1341503520.0,,,,,,,,1540310400000
2018-10-25,6.2338,6.4034,6.1041,6.3834,1252860,7877205.05,-0.62,-0.0399,0.76,,,68.2352,1.6384,1.2206,47.7178,1333171200.0,,,,,,,,1540396800000
2018-10-26,6.4432,6.6128,6.4233,6.5031,1749996,11427482.42,1.88,0.1197,1.07,,,69.5146,1.6691,1.2435,48.6125,1358168160.0,,,,,,,,1540483200000
2018-10-29,6.543,6.6028,6.3834,6.4333,869187,5653115.09,-1.07,-0.0698,0.54,,,68.7683,1.6512,1.2301,48.0906,1343586600.0,,,,,,,,1540742400000
2018-10-30,6.3635,6.553,6.3236,6.523,848340,5488087.0,1.39,0.0897,0.51,,,69.7279,1.6743,1.2473,48.7616,1362334320.0,,,,,,,,1540828800000
2018-10-31,6.5131,6.6427,6.4732,6.6028,1300336,8604449.24,1.22,0.0798,0.8,,,70.5808,1.6947,1.2625,49.3581,1378998960.0,,,,,,,,1540915200000
2018-11-01,6.6328,6.7624,6.6028,6.6028,1418256,9502980.6,0.0,0.0,0.87,,,70.5808,1.6947,1.2625,49.3581,1378998960.0,,,,,,,,1541001600000
2018-11-02,6.6926,6.8223,6.6427,6.8123,1913415,12962619.93,3.17,0.2095,1.15,,,72.8198,1.7485,1.3026,50.9238,1422743640.0,,,,,,,,1541088000000
2018-11-05,6.8522,6.9021,6.7125,6.8522,1868560,12789219.0,0.59,0.0399,1.12,,,73.2462,1.7587,1.3102,51.2221,1431075960.0,,,,,,,,1541347200000
2018-11-06,6.8123,6.9719,6.7325,6.9719,1587962,10845857.86,1.75,0.1197,0.88,,,74.5256,1.7895,1.3331,52.1168,1456072920.0,,,,,,,,1541433600000
2018-11-07,6.9719,7.2412,6.8921,6.932,2607558,18399932.22,-0.57,-0.0399,1.6,,,74.0992,1.7792,1.3255,51.8185,1447740600.0,,,,,,,,1541520000000
2018-11-08,6.9918,7.0417,6.8821,6.912,1453454,10169756.54,-0.29,-0.02,0.9,,,73.8859,1.7741,1.3217,51.6694,1443574440.0,,,,,,,,1541606400000
2018-11-09,6.7624,6.9818,6.7624,6.9519,1411380,9799571.0,0.58,0.0399,0.86,,,74.3124,1.7843,1.3293,51.9676,1451906760.0,,,,,,,,1541692800000
2018-11-12,6.942,7.2113,6.942,7.1614,2003740,14218214.08,3.01,0.2095,1.22,,,76.5514,1.8381,1.3693,53.5334,1495651440.0,,,,,,,,1541952000000
2018-11-13,7.1115,7.4207,7.0517,7.321,2680822,19429273.02,2.23,0.1596,1.64,,,78.2573,1.8791,1.3999,54.7263,1528980720.0,,,,,,,,1542038400000
2018-11-14,7.311,7.5304,7.311,7.3808,3460536,25743927.29,0.82,0.0598,2.13,,,78.897,1.8944,1.4113,55.1737,1541479200.0,,,,,,,,1542124800000
2018-11-15,7.3609,7.5105,7.311,7.5105,2581540,19251468.74,1.76,0.1297,1.58,,,80.283,1.9277,1.4361,56.1429,1568559240.0,,,,,,,,1542211200000
2018-11-16,7.5304,7.6601,7.4905,7.5304,2126940,16131806.8,0.26,0.0199,1.3,,,80.4962,1.9328,1.4399,56.2921,1572725400.0,,,,,,,,1542297600000
2018-11-19,7.4706,7.7299,7.4606,7.5703,1750864,13285184.48,0.53,0.0399,1.08,,,80.9227,1.9431,1.4475,56.5903,1581057720.0,,,,,,,,1542556800000
2018-11-20,7.5404,7.69,7.301,7.301,2161252,16263408.9,-3.56,-0.2693,1.32,,,78.044,1.8739,1.396,54.5772,1524814560.0,,,,,,,,1542643200000
2018-11-21,7.2711,7.6302,7.2611,7.5603,3185635,23686714.35,3.55,0.2593,1.96,,,80.8161,1.9405,1.4456,56.5157,1578974640.0,,,,,,,,1542729600000
2018-11-22,7.6002,7.68,7.5105,7.6002,2132622,16254441.56,0.53,0.0399,1.3,,,81.2425,1.9507,1.4533,56.814,1587306960.0,,,,,,,,1542816000000
2018-11-23,7.5903,7.6701,7.0317,7.0716,2790734,20244483.76,-6.96,-0.5286,1.68,,,75.5918,1.8151,1.3522,52.8624,1476903720.0,,,,,,,,1542902400000
2018-11-26,7.1514,7.4107,7.1015,7.2711,2686472,19578119.03,2.82,0.1995,1.65,,,77.7242,1.8663,1.3903,54.3535,1518565320.0,,,,,,,,1543161600000
2018-11-27,7.2711,7.4107,7.1813,7.2611,1780256,13025079.23,-0.14,-0.01,1.09,,,77.6175,1.8637,1.3884,54.279,1516482240.0,,,,,,,,1543248000000
2018-11-28,7.311,7.3908,7.1514,7.3309,1324394,9688169.65,0.96,0.0698,0.8,,,78.3639,1.8816,1.4018,54.8009,1531063800.0,,,,,,,,1543334400000
2018-11-29,7.3808,7.4606,7.1714,7.1913,2130348,15712964.24,-1.9,-0.1396,1.31,,,76.8712,1.8458,1.3751,53.7571,1501900680.0,,,,,,,,1543420800000
2018-11-30,7.1315,7.1913,6.9519,7.1514,1992860,14126934.53,-0.55,-0.0399,1.23,,,76.4448,1.8355,1.3674,53.4588,1493568360.0,,,,,,,,1543507200000
2018-12-03,7.2811,7.4606,7.2811,7.3509,1842366,13615452.53,2.79,0.1995,1.13,,,78.5771,1.8867,1.4056,54.95,1535229960.0,,,,,,,,1543766400000
2018-12-04,7.4008,7.5304,7.3409,7.4806,1569901,11702594.38,1.76,0.1297,0.95,,,79.9631,1.92,1.4304,55.9193,1562310000.0,,,,,,,,1543852800000
2018-12-05,7.311,7.5204,7.291,7.4506,1614692,11992360.36,-0.4,-0.03,0.98,,,79.6433,1.9123,1.4246,55.6956,1556060760.0,,,,,,,,1543939200000
2018-12-06,7.3908,7.5105,7.1714,7.2312,2150679,15738564.87,-2.94,-0.2194,1.32,,,77.2977,1.856,1.3827,54.0553,1510233000.0,,,,,,,,1544025600000
2018-12-07,7.301,7.301,7.1015,7.1714,1425836,10255591.08,-0.83,-0.0598,0.88,,,76.658,1.8407,1.3712,53.6079,1497734520.0,,,,,,,,1544112000000
2018-12-10,7.1115,7.1514,6.942,6.9519,1472836,10352609.36,-3.06,-0.2195,0.9,,,74.3124,1.7843,1.3293,51.9676,1451906760.0,,,,,,,,1544371200000
2018-12-11,6.9818,7.1614,6.922,7.0018,1357865,9522107.02,0.72,0.0499,0.83,,,74.8455,1.7971,1.3388,52.3404,1462322160.0,,,,,,,,1544457600000
2018-12-12,7.0716,7.0716,6.942,6.9918,653400,4587588.0,-0.14,-0.01,0.4,,,74.7389,1.7946,1.3369,52.2659,1460239080.0,,,,,,,,1544544000000
2018-12-13,7.0018,7.1115,6.8921,7.0616,1363401,9598707.03,1.0,0.0698,0.84,,,75.4852,1.8125,1.3503,52.7878,1474820640.0,,,,,,,,1544630400000
2018-12-14,7.0217,7.0517,6.6228,6.6826,3148437,21475124.67,-5.37,-0.379,1.93,,,71.4337,1.7152,1.2778,49.9545,1395663600.0,,,,,,,,1544716800000
2018-12-17,6.6028,6.6727,6.533,6.6627,1200840,7969591.0,-0.3,-0.0199,0.74,,,71.2205,1.7101,1.274,49.8054,1391497440.0,,,,,,,,1544976000000
2018-12-18,6.5829,6.6826,6.4432,6.533,1662986,10941750.7,-1.95,-0.1297,1.01,,,69.8345,1.6768,1.2492,48.8362,1364417400.0,,,,,,,,1545062400000
2018-12-19,6.5729,6.6028,6.3934,6.4532,1271727,8314219.71,-1.22,-0.0798,0.78,,,68.9815,1.6563,1.2339,48.2397,1347752760.0,,,,,,,,1545148800000
2018-12-20,6.4333,6.5929,6.4133,6.553,1658613,10827593.92,1.55,0.0998,1.01,,,70.0477,1.6819,1.253,48.9853,1368583560.0,,,,,,,,1545235200000
2018-12-21,6.5131,6.6427,6.5031,6.6128,1236815,8160172.15,0.91,0.0598,0.75,,,70.6874,1.6973,1.2644,49.4326,1381082040.0,,,,,,,,1545321600000
2018-12-24,6.5729,6.6826,6.533,6.6527,1360662,9029213.99,0.6,0.0399,0.84,,,71.1139,1.7075,1.2721,49.7309,1389414360.0,,,,,,,,1545580800000
2018-12-25,6.5629,6.5629,6.2936,6.5031,1998222,12856024.99,-2.25,-0.1496,1.23,,,69.5146,1.6691,1.2435,48.6125,1358168160.0,,,,,,,,1545667200000
2018-12-26,6.4732,6.6128,6.4732,6.533,1261583,8276907.55,0.46,0.0299,0.77,,,69.8345,1.6768,1.2492,48.8362,1364417400.0,,,,,,,,1545753600000
2018-12-27,6.6028,6.6527,6.4333,6.4333,1100468,7240118.12,-1.53,-0.0997,0.67,,,68.7683,1.6512,1.2301,48.0906,1343586600.0,,,,,,,,1545840000000
