交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,175.09,181.99,174.86,175.39,102014338,18160418915.0,1.32,2.29,6.42,2100,368319.0,27.0123,8.087,4.0772,21.4934,363620551655.36,13087649133.0,163612731.0,7.89,0.0,,,,1773331200000
2026-03-16,179.0,179.2,170.2,173.0,72537380,12601653681.0,-1.36,-2.39,4.56,5200,899600.0,26.6442,7.977,4.0216,21.2005,358665576352.0,13246085380.0,163612731.0,7.89,0.0,,,,1773590400000
2026-03-17,174.65,177.13,166.1,166.48,73092801,12445672581.0,-3.77,-6.52,4.6,1900,316312.0,25.6401,7.676,3.8701,20.4015,345148237867.52,12488712545.0,163612731.0,7.89,0.0,,,,1773676800000
2026-03-18,167.33,167.99,161.34,166.59,64282465,10560679347.0,0.07,0.11,4.04,1200,199908.0,25.657,7.681,3.8726,20.415,345376291124.16,12853232104.0,163612731.0,7.89,0.0,,,,1773763200000
2026-03-19,163.64,170.38,163.64,165.1,58342666,9746934705.0,-0.89,-1.49,3.67,2200,363220.0,25.4275,7.612,3.838,20.2324,342287206102.4,12786486907.0,163612731.0,7.89,0.0,,,,1773849600000
2026-03-20,166.53,180.15,163.65,173.6,118355606,20546994063.0,5.15,8.5,7.45,10700,1857520.0,26.7366,8.004,4.0356,21.274,359909503206.4,12475785222.0,163612731.0,7.89,0.0,,,,1773936000000
2026-03-23,175.0,179.46,167.01,168.54,102058382,17690549735.0,-2.91,-5.06,6.42,2800,471912.0,25.9573,7.771,3.9179,20.654,349419053400.96,12447570032.0,163612731.0,7.89,0.0,,,,1774195200000
2026-03-24,169.9,171.38,156.89,164.68,89546048,14568620638.0,-2.29,-3.86,5.63,1700,279956.0,25.3629,7.593,3.8282,20.1809,341416457304.32,12049908025.0,163612731.0,7.89,0.0,,,,1774281600000
2026-03-25,164.69,168.49,160.1,167.08,69325751,11415777009.0,1.46,2.4,4.36,1800,300744.0,25.7325,7.704,3.884,20.475,346392164721.92,12265643290.0,163612731.0,7.89,0.0,,,,1774368000000
2026-03-26,165.09,172.0,162.52,166.0,57983246,9703062320.0,-0.65,-1.08,3.65,2900,481400.0,25.5661,7.654,3.8589,20.3427,344153096384.0,12313479334.0,163612731.0,7.89,0.0,,,,1774454400000
