交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,9.52,9.93,9.51,9.6,63679833,620038782.0,1.16,0.11,0.76,,,84.5431,0.886,0.5594,8.9294,86553908841.6,673850695.0,145392455.0,1.61,0.0,,,,1773331200000
2026-03-16,9.65,9.98,9.61,9.66,66415000,651151632.0,0.63,0.06,0.79,,,85.0715,0.892,0.5629,8.9852,87094870771.86,648949903.0,145392455.0,1.61,0.0,,,,1773590400000
2026-03-17,9.73,10.03,9.68,9.74,67865708,668750232.0,0.83,0.08,0.81,,,85.776,0.899,0.5676,9.0597,87816153345.54,654498103.0,145392455.0,1.61,0.0,,,,1773676800000
2026-03-18,9.74,9.78,9.4,9.48,55396613,526545644.0,-2.67,-0.26,0.66,,,83.4863,0.875,0.5524,8.8178,85471984981.08,671114374.0,145392455.0,1.61,0.0,,,,1773763200000
2026-03-19,9.41,9.47,9.11,9.17,35367007,327498275.0,-3.27,-0.31,0.42,,,80.7563,0.847,0.5343,8.5295,82677015008.07,685356944.0,145392455.0,1.61,0.0,,,,1773849600000
2026-03-20,9.17,9.27,9.03,9.03,34799184,317928575.0,-1.53,-0.14,0.41,,,79.5234,0.834,0.5262,8.3993,81414770504.13,694473199.0,145392455.0,1.61,0.0,,,,1773936000000
2026-03-23,8.91,8.98,8.71,8.76,47882269,423003820.0,-2.99,-0.27,0.57,,,77.1456,0.809,0.5104,8.1481,78980441817.96,708066335.0,145392455.0,1.61,0.0,,,,1774195200000
2026-03-24,8.88,8.88,8.72,8.86,35766064,315136223.0,1.14,0.1,0.43,,,78.0262,0.818,0.5163,8.2411,79882045035.06,705271787.0,145392455.0,1.61,0.0,,,,1774281600000
2026-03-25,8.88,8.97,8.81,8.93,37342142,332075988.0,0.79,0.07,0.44,,,78.6427,0.825,0.5204,8.3062,80513167287.03,711400113.0,145392455.0,1.61,0.0,,,,1774368000000
2026-03-26,8.9,8.96,8.66,8.69,42153594,369567699.0,-2.69,-0.24,0.5,,,76.5291,0.802,0.5064,8.083,78349319565.99,722349759.0,145392455.0,1.61,0.0,,,,1774454400000
2026-03-27,8.61,8.7,8.58,8.64,43940229,379536546.0,-0.58,-0.05,0.52,,,76.0888,0.798,0.5035,8.0365,77898517957.44,739683718.0,145392455.0,1.61,0.0,,,,1774540800000
2026-03-30,8.53,8.8,8.41,8.6,77238775,663799705.0,-0.46,-0.04,0.92,,,75.7365,0.794,0.5011,7.9993,77537876670.6,763802816.0,145392455.0,1.61,0.0,,,,1774800000000
2026-03-31,8.63,8.7,8.4,8.41,77940172,662583096.0,-2.21,-0.19,0.93,,,74.0633,0.777,0.4901,7.8226,75824830558.11,748623967.0,145392455.0,1.61,0.0,,,,1774886400000
2026-04-01,8.5,8.53,8.34,8.41,73937494,622931662.0,0.0,0.0,0.88,,,74.0633,0.777,0.4901,7.8226,75824830558.11,767994190.0,145392455.0,1.61,0.0,,,,1774972800000
2026-04-02,8.36,8.37,8.11,8.14,62203504,510513905.0,-3.21,-0.27,0.74,,,71.6855,0.752,0.4743,7.5714,73390501871.94,796175844.0,145392455.0,1.61,0.0,,,,1775059200000
2026-04-03,8.15,8.18,7.87,7.93,58855607,468556514.0,-2.58,-0.21,0.7,,,69.8361,0.732,0.4621,7.3761,71497135116.03,798435851.0,,,,,,,1775145600000
2026-04-07,7.9,7.96,7.8,7.84,46376547,365268808.0,-1.13,-0.09,0.55,,,69.0435,0.724,0.4568,7.2924,70685692220.64,801085605.0,,,,,,,1775491200000
2026-04-08,7.95,8.09,7.91,8.08,54674930,438361150.0,3.06,0.24,0.65,,,71.1571,0.746,0.4708,7.5156,72849539941.68,790847719.0,145392455.0,1.61,0.0,,,,1775577600000
2026-04-09,8.02,8.03,7.88,8.0,45710407,363222493.0,-0.99,-0.08,0.54,,,70.4526,0.739,0.4662,7.4412,72128257368.0,799156780.0,124492832.0,1.38,-20899623.0,,,,1775664000000
2026-04-10,8.04,8.08,7.98,7.99,48833524,391924699.0,-0.13,-0.01,0.58,,,70.3645,0.738,0.4656,7.4319,72038097046.29,795189335.0,124492832.0,1.38,0.0,,,,1775750400000
2026-04-13,7.94,8.12,7.9,8.11,49583483,398940303.0,1.5,0.12,0.59,,,71.4213,0.749,0.4726,7.5435,73120020906.81,805916830.0,124492832.0,1.38,0.0,,,,1776009600000
2026-04-14,8.15,8.54,8.1,8.47,100359163,835165533.0,4.44,0.36,1.19,,,74.5917,0.782,0.4935,7.8784,76365792488.37,792106155.0,124492832.0,1.38,0.0,,,,1776096000000
2026-04-15,8.44,8.75,8.35,8.54,82409633,705954027.0,0.83,0.07,0.98,,,75.2081,0.789,0.4976,7.9435,76996914740.34,771857965.0,124492832.0,1.38,0.0,,,,1776182400000
2026-04-16,8.5,8.68,8.48,8.53,35845949,306652893.0,-0.12,-0.01,0.43,,,75.1201,0.788,0.497,7.9342,76906754418.63,780677647.0,124492832.0,1.38,0.0,,,,1776268800000
2026-04-17,8.55,9.0,8.5,8.85,84847150,747033649.0,3.75,0.32,1.01,,,77.9382,0.817,0.5157,8.2318,79791884713.35,782507627.0,124492832.0,1.38,0.0,,,,1776355200000
2026-04-20,8.77,8.89,8.61,8.7,45583757,397331562.0,-1.69,-0.15,0.54,,,76.6172,0.803,0.507,8.0923,78439479887.7,799149393.0,124492832.0,1.38,0.0,,,,1776614400000
2026-04-21,8.7,8.8,8.53,8.6,40705329,350919989.0,-1.15,-0.1,0.48,,,75.7365,0.794,0.5011,7.9993,77537876670.6,781237806.0,124492832.0,1.38,0.0,,,,1776700800000
2026-04-22,8.6,8.66,8.5,8.65,38766299,332775338.0,0.58,0.05,0.46,,,76.1769,0.799,0.504,8.0458,77988678279.15,792884310.0,124492832.0,1.38,0.0,,,,1776787200000
2026-04-23,8.63,8.7,8.56,8.62,30791415,265853929.0,-0.35,-0.03,0.37,,,75.9127,0.796,0.5023,8.0179,77718197314.02,790651841.0,124492832.0,1.38,0.0,,,,1776873600000
2026-04-24,8.6,8.61,8.34,8.36,51287629,431550199.0,-3.02,-0.26,0.61,,,73.623,0.772,0.4871,7.7761,75374028949.56,,,,,,,,1776960000000
