交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,178.51,179.21,177.32,178.57,3919106,699907578.0,0.22,0.39,0.32,,,26.6116,5.684,6.5052,21.3412,216505659726.58,4256586922.0,97332665.0,8.02,0.0,,,,1773331200000
2026-03-16,179.0,179.13,176.66,177.25,5175944,918869003.0,-0.74,-1.32,0.43,,,26.4148,5.642,6.4571,21.1834,214905237086.5,4261557343.0,97332665.0,8.02,0.0,,,,1773590400000
2026-03-17,177.5,180.55,177.18,178.1,7173727,1284850936.0,0.48,0.85,0.59,,,26.5415,5.669,6.488,21.285,215935812271.4,4272260530.0,97332665.0,8.02,0.0,,,,1773676800000
2026-03-18,177.8,178.39,174.24,174.92,8150112,1428657765.0,-1.79,-3.18,0.67,100.0,17492.0,26.0676,5.567,6.3722,20.905,212080248638.48,4372416817.0,97332665.0,8.02,0.0,,,,1773763200000
2026-03-19,173.18,173.95,171.69,171.86,6767250,1167586341.0,-1.75,-3.06,0.56,,,25.6116,5.47,6.2607,20.5393,208370177972.84,4389659310.0,97332665.0,8.02,0.0,,,,1773849600000
2026-03-20,171.86,173.23,169.52,169.52,6636941,1133363430.0,-1.36,-2.34,0.55,,,25.2629,5.396,6.1755,20.2596,205533065110.88,4399671252.0,97332665.0,8.02,0.0,,,,1773936000000
2026-03-23,167.01,168.75,165.17,165.61,8785793,1465283908.0,-2.31,-3.91,0.72,100.0,16561.0,24.6802,5.271,6.033,19.7923,200792419260.34,4398000052.0,97332665.0,8.02,0.0,,,,1774195200000
2026-03-24,167.96,168.25,165.25,166.37,5609247,932803795.0,0.46,0.76,0.46,,,24.7934,5.295,6.0607,19.8831,201713874719.78,4387837110.0,97332665.0,8.02,0.0,,,,1774281600000
2026-03-25,168.0,168.49,166.78,167.47,5210187,873242056.0,0.66,1.1,0.43,300.0,50241.0,24.9574,5.33,6.1008,20.0146,203047560253.18,4400045380.0,97332665.0,8.02,0.0,,,,1774368000000
2026-03-26,166.99,168.25,164.25,164.3,6222287,1031465535.0,-1.89,-3.17,0.51,400.0,65720.0,24.485,5.229,5.9853,19.6358,199204121034.2,4412300572.0,97332665.0,8.02,0.0,,,,1774454400000
