交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,56.26,56.58,56.17,56.3,4669623,263168619.0,0.0,0.0,0.26,,,19.4924,2.509,2.439,21.8393,100453984548.9,1173936029.0,49148066.0,2.75,0.0,,,,1773331200000
2026-03-16,56.2,56.95,56.1,56.79,7142594,404407275.0,0.87,0.49,0.4,,,19.6621,2.53,2.4602,22.0294,101328273224.37,1175805901.0,49148066.0,2.75,0.0,,,,1773590400000
2026-03-17,56.88,57.3,56.65,57.09,8826431,504234900.0,0.53,0.3,0.5,,,19.7659,2.544,2.4732,22.1457,101863552005.27,1156707918.0,49148066.0,2.75,0.0,,,,1773676800000
2026-03-18,57.07,57.1,56.52,56.86,5213246,295741003.0,-0.4,-0.23,0.29,,,19.6863,2.534,2.4632,22.0565,101453171606.58,1151870321.0,49148066.0,2.75,0.0,,,,1773763200000
2026-03-19,56.7,57.08,56.55,56.73,5829868,331528570.0,-0.23,-0.13,0.33,,,19.6413,2.528,2.4576,22.0061,101221217468.19,1147637643.0,49148066.0,2.75,0.0,,,,1773849600000
2026-03-20,56.8,57.37,56.71,56.74,8619988,492408775.0,0.02,0.01,0.49,,,19.6448,2.528,2.458,22.01,101239060094.22,1123546359.0,49148066.0,2.75,0.0,,,,1773936000000
2026-03-23,56.06,56.11,54.68,54.94,15765566,873133502.0,-3.17,-1.8,0.89,,,19.0216,2.448,2.3801,21.3117,98027387408.82,1167257125.0,49148066.0,2.75,0.0,,,,1774195200000
2026-03-24,55.44,55.67,54.86,55.49,6573449,363775958.0,1.0,0.55,0.37,,,19.212,2.473,2.4039,21.5251,99008731840.47,1148678540.0,49148066.0,2.75,0.0,,,,1774281600000
2026-03-25,55.69,55.7,55.28,55.39,5205880,288784212.0,-0.18,-0.1,0.29,,,19.1774,2.468,2.3996,21.4863,98830305580.17,1156118898.0,49148066.0,2.75,0.0,,,,1774368000000
2026-03-26,55.4,55.54,54.22,54.26,9261805,507810276.0,-2.04,-1.13,0.52,,,18.7861,2.418,2.3506,21.0479,96814088838.78,1177218275.0,49148066.0,2.75,0.0,,,,1774454400000
2026-03-27,54.0,54.45,53.9,54.4,5762825,312696918.0,0.26,0.14,0.33,,,18.8346,2.424,2.3567,21.1022,97063885603.2,1183702150.0,49148066.0,2.75,0.0,,,,1774540800000
2026-03-30,54.04,54.75,53.91,54.75,5450253,296589890.0,0.64,0.35,0.31,,,18.9558,2.44,2.3718,21.238,97688377514.25,1173471641.0,49148066.0,2.75,0.0,,,,1774800000000
2026-03-31,54.81,55.43,54.8,54.86,5506938,303352204.0,0.2,0.11,0.31,,,18.9939,2.444,2.3766,21.2807,97884646400.58,1167625034.0,49148066.0,2.75,0.0,,,,1774886400000
2026-04-01,55.73,56.08,55.31,55.57,9303790,517764122.0,1.29,0.71,0.52,,,19.2397,2.476,2.4073,21.5561,99151472848.71,1142828061.0,49148066.0,2.75,0.0,,,,1774972800000
2026-04-02,55.61,56.96,55.5,56.78,13615389,769457671.0,2.18,1.21,0.77,,,19.6586,2.53,2.4598,22.0255,101310430598.34,1127034848.0,49148066.0,2.75,0.0,,,,1775059200000
2026-04-03,56.63,57.2,56.32,56.46,7417703,420336953.0,-0.56,-0.32,0.42,,,19.5478,2.516,2.4459,21.9013,100739466565.38,1122746960.0,,,,,,,1775145600000
2026-04-07,56.33,56.46,55.5,55.91,5910830,330501620.0,-0.97,-0.55,0.33,,,19.3574,2.491,2.4221,21.688,99758122133.73,1123979535.0,,,,,,,1775491200000
2026-04-08,56.0,56.2,55.8,55.94,7400768,413979737.0,0.05,0.03,0.42,,,19.3678,2.493,2.4234,21.6996,99811650011.82,1135641565.0,49148066.0,2.75,0.0,,,,1775577600000
2026-04-09,55.83,55.89,55.06,55.1,6857716,379540351.0,-1.5,-0.84,0.39,,,19.077,2.455,2.387,21.3738,98312869425.3,1148246760.0,57340433.0,3.21,8192367.0,,,,1775664000000
2026-04-10,55.11,55.23,54.88,54.92,7583117,417209135.0,-0.33,-0.18,0.43,,,19.0146,2.447,2.3792,21.304,97991702156.76,1166730351.0,57340433.0,3.21,0.0,,,,1775750400000
2026-04-13,54.81,54.89,54.4,54.73,7154821,390626718.0,-0.35,-0.19,0.4,,,18.9489,2.439,2.371,21.2303,97652692262.19,1034765855.0,57340433.0,3.21,0.0,,,,1776009600000
2026-04-14,54.98,55.07,54.71,55.05,5272533,289644477.0,0.58,0.32,0.3,,,19.0597,2.453,2.3848,21.3544,98223656295.15,1022938951.0,57340433.0,3.21,0.0,,,,1776096000000
2026-04-15,55.27,55.81,55.14,55.72,7829651,434587034.0,1.22,0.67,0.44,,,19.2916,2.483,2.4138,21.6143,99419112239.16,1009087193.0,57340433.0,3.21,0.0,,,,1776182400000
2026-04-16,55.68,55.72,55.33,55.52,4907269,272295379.0,-0.36,-0.2,0.28,,,19.2224,2.474,2.4052,21.5367,99062259718.56,1010917239.0,57340433.0,3.21,0.0,,,,1776268800000
2026-04-17,55.4,55.68,55.12,55.29,6686578,370502852.0,-0.41,-0.23,0.38,,,19.1427,2.464,2.3952,21.4475,98651879319.87,1011008181.0,57340433.0,3.21,0.0,,,,1776355200000
2026-04-20,55.19,55.34,55.0,55.0,6731241,371071142.0,-0.52,-0.29,0.38,,,19.0423,2.451,2.3827,21.335,98134443165.0,1016417080.0,57340433.0,3.21,0.0,,,,1776614400000
2026-04-21,55.0,55.21,54.9,55.06,4421268,243331725.0,0.11,0.06,0.25,,,19.0631,2.453,2.3853,21.3583,98241498921.18,1014417828.0,57340433.0,3.21,0.0,,,,1776700800000
2026-04-22,55.06,55.06,54.46,54.48,8474811,463438720.0,-1.05,-0.58,0.48,,,18.8623,2.428,2.3601,21.1333,97206626611.44,1022054969.0,57340433.0,3.21,0.0,,,,1776787200000
2026-04-23,54.46,54.65,54.24,54.28,6598147,358767991.0,-0.37,-0.2,0.37,,,18.7931,2.419,2.3515,21.0557,96849774090.84,1044221145.0,57340433.0,3.21,0.0,,,,1776873600000
2026-04-24,54.45,54.63,54.28,54.43,7385154,402022552.0,0.28,0.15,0.42,,,18.845,2.425,2.358,21.1139,97117413481.29,,,,,,,,1776960000000
