交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,4.4,4.45,4.35,4.36,528982769,2328660717.0,-1.36,-0.06,1.46,,,27.5763,1.207,0.7894,3.308,161513270359.04,8095061791.0,2760058253.0,7.51,0.0,,,,1773331200000
2026-03-16,4.34,4.34,4.2,4.23,906115301,3842349740.0,-2.98,-0.13,2.49,,,26.754,1.171,0.7659,3.2094,156697507710.72,8305335911.0,2760058253.0,7.51,0.0,,,,1773590400000
2026-03-17,4.25,4.27,4.18,4.18,514356608,2171472098.0,-1.18,-0.05,1.42,,,26.4378,1.157,0.7569,3.1715,154845291307.52,8283356576.0,2760058253.0,7.51,0.0,,,,1773676800000
2026-03-18,4.23,4.23,4.15,4.2,505072077,2111466286.0,0.48,0.02,1.39,,,26.5643,1.163,0.7605,3.1866,155586177868.8,8343100696.0,2760058253.0,7.51,0.0,,,,1773763200000
2026-03-19,4.15,4.16,4.08,4.09,520347525,2139925058.0,-2.62,-0.11,1.43,,,25.8686,1.133,0.7406,3.1032,151511301781.76,8418380638.0,2760058253.0,7.51,0.0,,,,1773849600000
2026-03-20,4.11,4.15,4.07,4.08,484291217,1993635249.0,-0.24,-0.01,1.33,,,25.8053,1.13,0.7387,3.0956,151140858501.12,8274968202.0,2760058253.0,7.51,0.0,,,,1773936000000
2026-03-23,4.01,4.02,3.85,3.87,913918696,3584773806.0,-5.15,-0.21,2.51,,,24.4771,1.072,0.7007,2.9363,143361549607.68,8343781971.0,2760058253.0,7.51,0.0,,,,1774195200000
2026-03-24,3.92,4.0,3.9,4.0,584020378,2302680815.0,3.36,0.13,1.61,,,25.2993,1.108,0.7243,3.0349,148177312256.0,8123949008.0,2760058253.0,7.51,0.0,,,,1774281600000
2026-03-25,4.03,4.04,3.98,3.99,439300714,1760085995.0,-0.25,-0.01,1.21,,,25.2361,1.105,0.7225,3.0273,147806868975.36,8176903005.0,2760058253.0,7.51,0.0,,,,1774368000000
2026-03-26,3.99,4.01,3.93,3.94,394296309,1562818115.0,-1.25,-0.05,1.08,,,24.9198,1.091,0.7134,2.9894,145954652572.16,8272140536.0,2760058253.0,7.51,0.0,,,,1774454400000
2026-03-27,3.91,3.97,3.9,3.95,356630461,1408695311.0,0.25,0.01,0.98,,,24.9831,1.094,0.7152,2.997,146325095852.8,8284414371.0,2760058253.0,7.51,0.0,,,,1774540800000
2026-03-30,3.91,3.95,3.89,3.94,356712342,1399472626.0,-0.25,-0.01,0.98,,,24.9198,1.091,0.7134,2.9894,145954652572.16,8334840894.0,2760058253.0,7.51,0.0,,,,1774800000000
2026-03-31,3.93,3.97,3.9,3.91,389281816,1532613174.0,-0.76,-0.03,1.07,,,24.7301,1.083,0.708,2.9666,144843322730.24,8317330462.0,2760058253.0,7.51,0.0,,,,1774886400000
2026-04-01,4.01,4.06,3.97,4.01,583140390,2340737070.0,2.56,0.1,1.6,,,25.3626,1.105,0.7261,3.0425,148547755536.64,8226672645.0,2760058253.0,7.51,0.0,,,,1774972800000
