交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,24.11,24.38,23.38,23.54,52584823,1253630694.0,-0.68,-0.16,3.29,,,16.6896,3.848,3.1442,14.0818,52076075010.74,1996020966.0,126887152.0,5.73,0.0,,,,1773331200000
2026-03-16,23.52,23.96,23.01,23.45,35741499,834067094.0,-0.38,-0.09,2.24,,,16.6258,3.833,3.1322,14.0279,51876973619.45,1971145239.0,126887152.0,5.73,0.0,,,,1773590400000
2026-03-17,23.62,24.38,23.41,23.9,62876359,1505497988.0,1.92,0.45,3.93,,,16.9449,3.907,3.1923,14.2971,52872480575.9,1952926279.0,126887152.0,5.73,0.0,,,,1773676800000
2026-03-18,23.73,24.02,23.37,23.76,38869851,918476045.0,-0.59,-0.14,2.43,,,16.8456,3.884,3.1736,14.2134,52562767300.56,1968700923.0,126887152.0,5.73,0.0,,,,1773763200000
2026-03-19,23.38,23.4,22.76,22.86,45338411,1039405495.0,-3.79,-0.9,2.84,,,16.2075,3.737,3.0534,13.675,50571753387.66,1996722840.0,126887152.0,5.73,0.0,,,,1773849600000
2026-03-20,22.81,23.04,22.35,22.42,35153248,796545908.0,-1.92,-0.44,2.2,,,15.8956,3.665,2.9946,13.4118,49598368808.02,1946735035.0,126887152.0,5.73,0.0,,,,1773936000000
2026-03-23,21.9,22.02,21.06,21.23,50579348,1090007713.0,-5.31,-1.19,3.16,,,15.0519,3.47,2.8357,12.6999,46965805967.63,1905612683.0,126887152.0,5.73,0.0,,,,1774195200000
2026-03-24,21.68,21.76,21.07,21.46,30105749,642750824.0,1.08,0.23,1.88,,,15.2149,3.508,2.8664,12.8375,47474620634.26,1905812747.0,126887152.0,5.73,0.0,,,,1774281600000
2026-03-25,21.65,21.92,21.54,21.86,29410612,640697532.0,1.86,0.4,1.84,,,15.4985,3.573,2.9198,13.0768,48359515706.66,1907045320.0,126887152.0,5.73,0.0,,,,1774368000000
2026-03-26,21.81,21.81,21.2,21.3,24948820,534943509.0,-2.56,-0.56,1.56,,,15.1015,3.482,2.845,12.7418,47120662605.3,1874778006.0,126887152.0,5.73,0.0,,,,1774454400000
2026-03-27,21.0,21.7,20.91,21.59,21351299,457880548.0,1.36,0.29,1.34,,,15.3071,3.529,2.8838,12.9153,47762211532.79,1868265692.0,126887152.0,5.73,0.0,,,,1774540800000
2026-03-30,21.2,21.4,21.0,21.37,21607974,458750811.0,-1.02,-0.22,1.35,,,15.1511,3.493,2.8544,12.7837,47275519242.97,1867220648.0,126887152.0,5.73,0.0,,,,1774800000000
