交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,7.16,7.22,7.11,7.2,303350193,2176854052.0,0.56,0.04,0.11,,,6.9625,0.671,3.0612,1.3574,2566125051040.8,2636910932.0,1744554429.0,0.64,0.0,,,,1773331200000
2026-03-16,7.2,7.3,7.18,7.25,306828268,2223009072.0,0.69,0.05,0.11,,,7.0109,0.676,3.0825,1.3668,2583945363895.25,2605109631.0,1744554429.0,0.64,0.0,,,,1773590400000
2026-03-17,7.25,7.4,7.24,7.39,364457286,2680605162.0,1.93,0.14,0.14,,,7.1463,0.689,3.142,1.3932,2633842239887.71,2633000094.4,1744554429.0,0.64,0.0,,,,1773676800000
2026-03-18,7.39,7.46,7.33,7.39,379473038,2805537752.0,0.0,0.0,0.14,,,7.1463,0.689,3.142,1.3932,2633842239887.71,2618611712.4,1744554429.0,0.64,0.0,,,,1773763200000
2026-03-19,7.36,7.55,7.35,7.53,560676394,4202515705.0,1.89,0.14,0.21,,,7.2816,0.702,3.2015,1.4196,2683739115880.17,2621758321.8,1744554429.0,0.64,0.0,,,,1773849600000
2026-03-20,7.53,7.61,7.48,7.5,391245436,2951969564.0,-0.4,-0.03,0.15,,,7.2526,0.699,3.1888,1.4139,2673046928167.5,2564364431.0,1744554429.0,0.64,0.0,,,,1773936000000
2026-03-23,7.48,7.48,7.2,7.25,502322937,3666480862.0,-3.33,-0.25,0.19,,,7.0109,0.676,3.0825,1.3668,2583945363895.25,2572374809.0,1744554429.0,0.64,0.0,,,,1774195200000
2026-03-24,7.26,7.39,7.25,7.32,376772907,2753885368.0,0.97,0.07,0.14,,,7.0786,0.682,3.1122,1.38,2608893801891.48,2677711676.2,1744554429.0,0.64,0.0,,,,1774281600000
2026-03-25,7.33,7.35,7.19,7.34,337594544,2456869163.0,0.27,0.02,0.13,,,7.0979,0.684,3.1207,1.3838,2616021927033.26,2632065673.4,1744554429.0,0.64,0.0,,,,1774368000000
2026-03-26,7.31,7.44,7.3,7.42,263470756,1944436803.0,1.09,0.08,0.1,,,7.1753,0.692,3.1548,1.3988,2644534427600.38,2665292128.2,1744554429.0,0.64,0.0,,,,1774454400000
2026-03-27,7.41,7.47,7.37,7.4,279067565,2068413455.0,-0.27,-0.02,0.1,,,7.1559,0.69,3.1462,1.3951,2637406302458.6,2632951845.0,1744554429.0,0.64,0.0,,,,1774540800000
2026-03-30,7.37,7.58,7.36,7.57,371587575,2788815657.0,2.3,0.17,0.14,,,7.3203,0.699,3.2185,1.4271,2697995366163.73,2705424549.2,1744554429.0,0.64,0.0,,,,1774800000000
2026-03-31,7.57,7.69,7.55,7.64,391473536,2988015499.0,0.92,0.07,0.15,,,7.388,0.706,3.2483,1.4403,2722943804159.96,2695991226.4,1744554429.0,0.64,0.0,,,,1774886400000
2026-04-01,7.6,7.71,7.54,7.58,330870374,2520186947.0,-0.79,-0.06,0.12,,,7.33,0.7,3.2228,1.429,2701559428734.62,2690642484.8,1744554429.0,0.64,0.0,,,,1774972800000
2026-04-02,7.57,7.69,7.56,7.63,275748282,2103575352.0,0.66,0.05,0.1,,,7.3784,0.705,3.244,1.4384,2719379741589.07,2625507537.8,1744554429.0,0.64,0.0,,,,1775059200000
2026-04-03,7.62,7.64,7.48,7.5,245299029,1845798122.0,-1.7,-0.13,0.09,,,7.2526,0.693,3.1888,1.4139,2673046928167.5,2553482270.0,,,,,,,1775145600000
2026-04-07,7.51,7.52,7.36,7.4,241550420,1791682941.0,-1.33,-0.1,0.09,,,7.1559,0.683,3.1462,1.3951,2637406302458.6,2568942692.0,,,,,,,1775491200000
2026-04-08,7.37,7.38,7.2,7.32,453272819,3302757147.0,-1.08,-0.08,0.17,,,7.0786,0.676,3.1122,1.38,2608893801891.48,2588438615.0,1744554429.0,0.64,0.0,,,,1775577600000
2026-04-09,7.32,7.35,7.26,7.33,253052541,1847689325.0,0.14,0.01,0.09,,,7.0882,0.677,3.1165,1.3819,2612457864462.37,2518883059.0,1513077034.0,0.56,-231477395.0,,,,1775664000000
2026-04-10,7.31,7.34,7.28,7.31,199244899,1456347538.0,-0.27,-0.02,0.07,,,7.0689,0.675,3.108,1.3781,2605329739320.59,2500035262.0,1513077034.0,0.56,0.0,,,,1775750400000
2026-04-13,7.31,7.39,7.27,7.37,229280948,1682915591.0,0.82,0.06,0.09,,,7.1269,0.681,3.1335,1.3894,2626714114745.93,2509032053.0,1513077034.0,0.56,0.0,,,,1776009600000
2026-04-14,7.35,7.48,7.33,7.46,222502681,1649575630.0,1.22,0.09,0.08,,,7.214,0.689,3.1718,1.4064,2658790677883.94,2534018247.0,1513077034.0,0.56,0.0,,,,1776096000000
2026-04-15,7.45,7.52,7.42,7.5,223997632,1678471122.0,0.54,0.04,0.08,,,7.2526,0.693,3.1888,1.4139,2673046928167.5,2472343455.0,1513077034.0,0.56,0.0,,,,1776182400000
2026-04-16,7.5,7.54,7.43,7.46,227614243,1701959508.0,-0.53,-0.04,0.08,,,7.214,0.689,3.1718,1.4064,2658790677883.94,2462310013.0,1513077034.0,0.56,0.0,,,,1776268800000
2026-04-17,7.45,7.49,7.43,7.44,162113554,1208485742.0,-0.27,-0.02,0.06,,,7.1946,0.687,3.1633,1.4026,2651662552742.16,2448112646.0,1513077034.0,0.56,0.0,,,,1776355200000
2026-04-20,7.44,7.57,7.42,7.57,239402442,1802054169.0,1.75,0.13,0.09,,,7.3203,0.699,3.2185,1.4271,2697995366163.73,2457839946.0,1513077034.0,0.56,0.0,,,,1776614400000
2026-04-21,7.57,7.68,7.57,7.62,248922962,1899023495.0,0.66,0.05,0.09,,,7.3687,0.704,3.2398,1.4365,2715815679018.18,2471535426.0,1513077034.0,0.56,0.0,,,,1776700800000
2026-04-22,7.62,7.64,7.49,7.52,220844527,1665652319.0,-1.31,-0.1,0.08,,,7.272,0.694,3.1973,1.4177,2680175053309.28,2485380978.0,1513077034.0,0.56,0.0,,,,1776787200000
2026-04-23,7.52,7.59,7.48,7.58,233254885,1762261994.0,0.8,0.06,0.09,,,7.33,0.7,3.2228,1.429,2701559428734.62,2487806868.0,1513077034.0,0.56,0.0,,,,1776873600000
2026-04-24,7.58,7.61,7.5,7.58,204753387,1550383930.0,0.0,0.0,0.08,,,7.33,0.7,3.2228,1.429,2701559428734.62,,,,,,,,1776960000000
