交易日期,开盘价,最高价,最低价,收盘价,成交量(手),成交额(元),涨跌幅(%),涨跌额,换手率(%),量比,市盈率(TTM),市净率,总市值(元),流通市值(元),涨速(%),5分钟涨跌幅(%),内盘(手),外盘(手),委买量(手),委卖量(手),委差(手),均价(元),昨收价,时间戳
2026-03-13,76.95,77.46,76.65,76.86,18729288,1443018565.0,-0.7,-0.54,0.27,,,13.2975,2.65,1.2745,10.9543,584365084458.12,4507972758.0,985916970.0,14.19,0.0,,,,1773331200000
2026-03-16,76.52,76.88,75.68,76.64,20560029,1570261576.0,-0.29,-0.22,0.3,,,13.26,2.642,1.2709,10.9233,582715086895.04,4493364761.0,985916970.0,14.19,0.0,,,,1773590400000
2026-03-17,76.98,77.6,76.6,76.6,21407454,1649202285.0,-0.05,-0.04,0.31,,,13.2531,2.641,1.2702,10.9176,582410955847.6,4509700677.0,985916970.0,14.19,0.0,,,,1773676800000
2026-03-18,76.74,77.3,76.3,77.06,20071638,1544837047.0,0.6,0.46,0.29,,,13.3326,2.657,1.2779,10.9832,585908462893.16,4449370645.0,985916970.0,14.19,0.0,,,,1773763200000
2026-03-19,76.43,76.98,75.93,76.0,23272907,1777663109.0,-1.38,-1.06,0.34,,,13.1492,2.62,1.2603,10.8321,577848990136.0,4436593836.0,985916970.0,14.19,0.0,,,,1773849600000
2026-03-20,75.92,76.15,75.12,75.12,21912595,1657477564.0,-1.16,-0.88,0.32,,,12.997,2.59,1.2457,10.7067,571158107092.32,4460861013.0,985916970.0,14.19,0.0,,,,1773936000000
2026-03-23,73.95,73.97,72.35,73.37,46200800,3377621417.0,-2.33,-1.75,0.67,,,12.6942,2.529,1.2167,10.4573,557852373766.82,4509771485.0,985916970.0,14.19,0.0,,,,1774195200000
2026-03-24,73.73,74.42,72.8,74.23,26714723,1968463614.0,1.17,0.86,0.39,,,12.843,2.559,1.2309,10.5798,564391191286.78,4524025818.0,985916970.0,14.19,0.0,,,,1774281600000
2026-03-25,74.5,74.97,73.95,74.8,18496362,1376467587.0,0.77,0.57,0.27,,,12.9416,2.579,1.2404,10.6611,568725058712.8,4534147001.0,985916970.0,14.19,0.0,,,,1774368000000
2026-03-26,74.89,75.54,74.18,74.32,17708533,1325335068.0,-0.64,-0.48,0.26,,,12.8586,2.562,1.2324,10.5927,565075486143.52,4526727919.0,985916970.0,14.19,0.0,,,,1774454400000
2026-03-27,72.9,74.95,72.8,74.78,31912535,2367294086.0,0.62,0.46,0.47,,,12.9382,2.578,1.2401,10.6582,568572993189.08,4505338792.0,985916970.0,14.19,0.0,,,,1774540800000
2026-03-30,73.35,74.0,71.77,72.1,45622715,3304801589.0,-3.58,-2.68,0.67,,,12.4745,2.486,1.1956,10.2763,548196213010.6,4646817097.0,985916970.0,14.19,0.0,,,,1774800000000
2026-03-31,75.05,77.32,74.31,76.35,69491461,5310077351.0,5.89,4.25,1.01,,,13.2098,2.601,1.2661,10.882,580510136801.1,4449610555.0,985916970.0,14.19,0.0,,,,1774886400000
2026-04-01,76.5,77.4,76.34,76.84,27361577,2100652577.0,0.64,0.49,0.4,,,13.2951,2.617,1.2743,10.9522,584257674189.24,4421513722.0,985916970.0,14.19,0.0,,,,1774972800000
2026-04-02,76.85,77.84,76.58,77.37,32631797,2523387317.0,0.69,0.53,0.48,,,13.387,2.636,1.2831,11.028,588297150539.28,4417757132.0,985916970.0,14.19,0.0,,,,1775059200000
2026-04-03,77.3,77.35,76.2,76.35,17277260,1325461933.0,-1.32,-1.02,0.25,,,13.2105,2.601,1.2662,10.8826,580541391284.4,4380527367.0,,,,,,,1775145600000
2026-04-07,76.35,76.7,75.62,76.12,16382605,1246113299.0,-0.3,-0.23,0.24,,,13.1711,2.593,1.2624,10.8501,578810391085.08,4383316889.0,,,,,,,1775491200000
2026-04-08,76.95,77.25,76.35,76.73,28680412,2200099878.0,0.8,0.61,0.42,,,13.277,2.614,1.2725,10.9373,583461610011.97,4410596937.0,985916970.0,14.19,0.0,,,,1775577600000
2026-04-09,76.4,77.02,75.9,76.52,23502394,1796387350.0,-0.27,-0.21,0.34,,,13.2408,2.607,1.2691,10.9075,581872278974.68,4450387978.0,973428834.0,14.0,-12488136.0,,,,1775664000000
2026-04-10,76.52,76.74,76.06,76.41,25837267,1971065631.0,-0.14,-0.11,0.38,,,13.2219,2.603,1.2673,10.8919,581040876828.78,4473481652.0,973428834.0,14.0,0.0,,,,1775750400000
2026-04-13,76.03,76.47,75.58,75.78,18237520,1384781817.0,-0.82,-0.63,0.27,,,13.113,2.582,1.2568,10.8022,576254414847.78,4481823693.0,973428834.0,14.0,0.0,,,,1776009600000
2026-04-14,76.06,76.55,75.5,76.55,19578158,1489302845.0,1.02,0.77,0.29,,,13.2464,2.608,1.2696,10.9121,582117989607.45,4469286199.0,973428834.0,14.0,0.0,,,,1776096000000
2026-04-15,76.55,77.88,76.2,77.49,31845072,2461286852.0,1.23,0.94,0.46,,,13.4092,2.64,1.2852,11.0462,589271688253.71,4417127674.0,973428834.0,14.0,0.0,,,,1776182400000
2026-04-16,77.77,78.44,77.4,77.9,23807803,1853913747.0,0.53,0.41,0.35,,,13.4804,2.654,1.292,11.1049,592399598396.6,4370075328.0,973428834.0,14.0,0.0,,,,1776268800000
2026-04-17,78.18,79.25,77.84,78.65,27735236,2181684922.0,0.96,0.75,0.4,,,13.6103,2.68,1.3045,11.212,598112061060.8,4313478429.0,973428834.0,14.0,0.0,,,,1776355200000
2026-04-20,78.4,79.9,78.05,79.58,27669979,2201771534.0,1.18,0.93,0.4,,,13.7717,2.711,1.32,11.3449,605204434215.98,4268496440.0,973428834.0,14.0,0.0,,,,1776614400000
2026-04-21,79.75,80.08,79.2,79.5,23879288,1903225381.0,-0.1,-0.08,0.35,,,13.7585,2.709,1.3187,11.334,604625084353.5,4265164502.0,973428834.0,14.0,0.0,,,,1776700800000
2026-04-22,79.5,79.63,78.87,79.3,20278160,1606990584.0,-0.25,-0.2,0.3,,,13.7246,2.702,1.3154,11.306,603131212876.4,4258288802.0,973428834.0,14.0,0.0,,,,1776787200000
2026-04-23,79.29,80.15,78.73,79.85,29943246,2388456633.0,0.69,0.55,0.44,,,13.8201,2.721,1.3246,11.3848,607330719982.05,4216072074.0,973428834.0,14.0,0.0,,,,1776873600000
2026-04-24,79.56,80.2,79.46,79.66,21788011,1740580503.0,-0.24,-0.19,0.32,,,13.7872,2.714,1.3214,11.3577,605885599921.98,,,,,,,,1776960000000
